Dataset	TF	Method	N_Pert	N_Control	U_Stat	MWU_AUC_Effect	ROC_AUC	PR_AUC	AP_Baseline	AP_Lift	P_Value	Adjusted_P_Value	Significant_FDR_BH	Mean_Diff	Score
NadigOConner2024_jurkat	CDK9	z-aggregate	61	11921	324292.0	0.4459577464207673	0.5540422535792326	0.00713495122960759	0.005090969788015356	1.401491567756691	0.07237421715379831	0.20196339529945775	False	-0.3945841731805875	2.6259051596753067
NadigOConner2024_jurkat	RBBP4	z-aggregate	37	11921	190035.0	0.4308431407668049	0.569156859233195	0.00392157389691805	0.003094162903495568	1.2674102880904334	0.0728500564248493	0.20196339529945775	False	-0.5253327595331831	2.6193519718065725
NadigOConner2024_jurkat	LIN52	z-aggregate	21	11921	102297.0	0.40863062782364856	0.5913693721763514	0.002101260773864321	0.0017584994138335288	1.1949169600708438	0.07365723828568459	0.20196339529945775	False	-0.45425505637865626	2.608332861395693
NadigOConner2024_jurkat	CTDP1	z-aggregate	90	11921	489675.0	0.4564074602242541	0.5435925397757458	0.010153410175210827	0.007493131296311714	1.3550289957161916	0.07676862379347991	0.20391665695143102	False	-0.2631154319437311	2.566959266661223
NadigOConner2024_jurkat	GTF2H3	z-aggregate	88	11921	482362.0	0.4598092746947709	0.540190725305229	0.008847110174827552	0.007327837455241902	1.2073289328352736	0.0965979044122266	0.2488127840920988	False	-0.28316400173587214	2.3371982314541824
NadigOConner2024_jurkat	POLR2H	z-aggregate	13	11921	62150.0	0.4010376000980816	0.5989623999019185	0.0015112539617308227	0.0010893246187363835	1.3873311368688952	0.10836414935274041	0.27091037338185103	False	-0.3907249545668659	2.222257970206565
NadigOConner2024_jurkat	ERCC3	z-aggregate	84	11921	462731.0	0.462100694652494	0.5378993053475061	0.008136424613209297	0.006997084548104956	1.1628306843044953	0.11526683164598761	0.2799337339973985	False	-0.15787447966896084	2.160505563118209
NadigOConner2024_jurkat	MED1	z-aggregate	120	11921	670644.0	0.4688113413304253	0.5311886586695748	0.011932961162433134	0.009965949671954157	1.1973732113071447	0.11948761945988418	0.28197949044896353	False	-0.08363397403811355	2.1245425158238747
NadigOConner2024_jurkat	GTF2F1	z-aggregate	45	11921	241360.0	0.44992496900893847	0.5500750309910617	0.004482080715573004	0.003760655189704162	1.1918350631677013	0.12274401348954883	0.28197949044896353	False	-0.07205640153082091	2.097654283439375
NadigOConner2024_jurkat	POLR2L	z-aggregate	35	11921	187719.5	0.44991311850635735	0.5500868814936427	0.004590650107412533	0.002927400468384075	1.568166076692121	0.15270405782543817	0.3415748661884801	False	-0.2453892522623598	1.879253493270169
NadigOConner2024_jurkat	ATF4	z-aggregate	52	11921	286008.0	0.4613835958521807	0.5386164041478193	0.005510900129387293	0.004343105320304018	1.2688847547914242	0.16790390652193093	0.3659444116503623	False	-0.1718043966107193	1.784363448213203
NadigOConner2024_jurkat	POLR2D	z-aggregate	96	11921	540249.0	0.4720739661102257	0.5279260338897743	0.009294661841912842	0.00798868269950903	1.1634786599402773	0.17258649011685406	0.3667462914983149	False	-0.039324141003164795	1.7568567761839198
NadigOConner2024_jurkat	HDAC3	z-aggregate	120	11921	683736.0	0.4779632581159299	0.5220367418840701	0.011547914664652326	0.009965949671954157	1.1587370039756553	0.202692393295195	0.42021593731930673	False	-0.14875310640622713	1.596065753139065
NadigOConner2024_jurkat	ELOB	z-aggregate	194	11921	1117532.0	0.4832207219867565	0.5167792780132435	0.016637403091499494	0.01601320676846884	1.0389800951212185	0.2109760429598041	0.42697532503769875	False	-0.08046586778083953	1.5560106924271404
NadigOConner2024_jurkat	GTF2H2	z-aggregate	72	11921	406354.0	0.4734339028232158	0.5265660971767842	0.00677169018136849	0.006003502042858334	1.1279566714604485	0.218141960521462	0.43121085219358773	False	-0.09777894475453225	1.5226092330759657
NadigOConner2024_jurkat	POLR2C	z-aggregate	10	11921	51459.0	0.4316668064759668	0.5683331935240332	0.006866263184753525	0.0008381527114240215	8.192138605729431	0.22718132495393772	0.4348239301146869	False	-0.9591491025636227	1.4820067920190145
NadigOConner2024_jurkat	POLR2A	z-aggregate	16	11921	85199.0	0.4466854710175321	0.5533145289824679	0.0022384555241366268	0.0013403702772891012	1.670027724476182	0.23020090417836364	0.4348239301146869	False	-0.3966156653130957	1.4688028549072656
NadigOConner2024_jurkat	ERCC2	z-aggregate	86	11921	489921.0	0.4778756659637185	0.5221243340362813	0.00843214513619236	0.0071624885483467975	1.1772647284914146	0.23942796534538036	0.4424212403121159	False	-0.016721473342321245	1.4295026783723357
NadigOConner2024_jurkat	SP1	z-aggregate	194	11921	1123514.0	0.4858073381721765	0.5141926618278235	0.020228831185986233	0.01601320676846884	1.26325922586713	0.24849182053946411	0.44940010097562655	False	-0.30341115179355094	1.3923453493213236
NadigOConner2024_jurkat	YY1	z-aggregate	65	11921	369092.0	0.47633071567305274	0.5236692843269473	0.00691093663351503	0.005422993492407809	1.2743767152201715	0.2548814900849138	0.45135263869203485	False	-0.030037108031628616	1.3669565866160747
NadigOConner2024_jurkat	NFYC	z-aggregate	20	11921	110953.0	0.4653678382686016	0.5346321617313984	0.003699320145672422	0.0016749015995310276	2.2086790929737194	0.29597418150484045	0.5134246005696212	False	-0.5055801220713179	1.2174830531081766
NadigOConner2024_jurkat	POLR2K	z-aggregate	25	11921	140111.0	0.470131700360708	0.529868299639292	0.004368293355339745	0.0020927507115352417	2.087345296915544	0.30266816567000304	0.5145358816390051	False	-0.4317104024142874	1.1951182364070227
NadigOConner2024_jurkat	NELFB	z-aggregate	205	11921	1199182.0	0.4907028179416934	0.5092971820583067	0.018465529094055067	0.01690582220023091	1.0922585648512768	0.32376983276050797	0.53961638793418	False	0.031659788402309805	1.127722408352759
NadigOConner2024_jurkat	SUPT16H	z-aggregate	55	11921	318736.0	0.48613371361462965	0.5138662863853704	0.005565693556463915	0.00459251837007348	1.2119044733129427	0.36115293112297747	0.5903461374125593	False	-0.1321112872294726	1.0184537784363183
NadigOConner2024_jurkat	RAD51D	z-aggregate	115	11921	673973.0	0.491622748310435	0.5083772516895648	0.01310765362451743	0.009554669325357262	1.3718584263016675	0.37840001127385353	0.6068679426090103	False	-0.1658563966140134	0.9718034120109325
NadigOConner2024_jurkat	POLR2B	z-aggregate	37	11921	214893.0	0.487200647505991	0.512799352494009	0.003659724359840877	0.003094162903495568	1.1827833485128976	0.393870021671973	0.6106442913713599	False	0.05836987446850596	0.9317343183448474
NadigOConner2024_jurkat	ASF1B	z-aggregate	92	11921	539565.0	0.4919752501066806	0.5080247498933195	0.007785059672137543	0.007658370099059352	1.0165426287107424	0.3951227767697035	0.6106442913713599	False	0.15918579235067912	0.9285587351127297
NadigOConner2024_jurkat	GTF2H4	z-aggregate	125	11921	736986.0	0.49457998490059557	0.5054200150994044	0.011164640363336035	0.010376888593724059	1.075914062533967	0.4173009608693649	0.6334032441767146	False	-0.07651146459583562	0.8739475888007369
NadigOConner2024_jurkat	STAT5A	z-aggregate	112	11921	662197.0	0.49597124522151786	0.5040287547784821	0.009897602512745296	0.009307737056428156	1.0633736699630727	0.44157080527910963	0.6584827798021811	False	-0.010321579769300735	0.8174168974385957
NadigOConner2024_jurkat	LMO2	z-aggregate	181	11921	1074637.5	0.49804745884624424	0.5019525411537558	0.015241804445785212	0.014956205585853578	1.0190956762590753	0.46402434892001576	0.680035683762092	False	-0.0689074058405937	0.7678182520119816
NadigOConner2024_jurkat	MYBL2	z-aggregate	44	11921	260881.0	0.4973671366801138	0.5026328633198862	0.0038527656492244712	0.0036773923944839115	1.0476895680220635	0.47593304327203423	0.6856662487817442	False	-0.11404191627773347	0.7424781000399077
NadigOConner2024_jurkat	CCND1	z-aggregate	282	11921	1683600.0	0.5008147610064128	0.4991852389935872	0.023786251688839258	0.023109071539785298	1.0293036502088846	0.5186846424747581	0.7260260065931703	False	0.021454186788860612	0.6564592057847923
NadigOConner2024_jurkat	LIN54	z-aggregate	268	11921	1600418.0	0.5009402697109203	0.49905973028907974	0.02390784767477331	0.021987037492821396	1.0873610272679548	0.521030428260981	0.7260260065931703	False	0.0004099002354148312	0.6519468353622518
NadigOConner2024_jurkat	RUVBL2	z-aggregate	8	11921	48801.0	0.5117125241171042	0.4882874758828958	0.0013827333654747444	0.000670634587978875	2.061828289593528	0.5448284867492166	0.7469422802207002	False	-0.22216465643175515	0.6072842370607873
NadigOConner2024_jurkat	POLR2E	z-aggregate	17	11921	106381.0	0.5249312878410319	0.47506871215896807	0.001472433556067634	0.001424024124643994	1.033994811313848	0.6390260692832244	0.8455708565235106	False	0.5227306563722742	0.44781002843642614
NadigOConner2024_jurkat	CDC6	z-aggregate	40	11921	246947.5	0.5178833571009144	0.4821166428990856	0.003220373960477228	0.003344201989800184	0.9629723235317031	0.6521599908326624	0.8455708565235106	False	0.20761973549676985	0.42746536244471606
NadigOConner2024_jurkat	NANOG	z-aggregate	96	11921	586756.5	0.5127125975169868	0.48728740248301317	0.008455698797163763	0.00798868269950903	1.0584597129741347	0.6663111818079974	0.8455708565235106	False	0.07286801421082931	0.40599847761239655
NadigOConner2024_jurkat	USF2	z-aggregate	139	11921	846356.0	0.5107702446381122	0.4892297553618878	0.01124744021980728	0.011525704809286899	0.9758570435314805	0.6690607567715642	0.8455708565235106	False	0.08567423417360807	0.4018804056807422
NadigOConner2024_jurkat	NELFE	z-aggregate	128	11921	780497.0	0.5115034655230266	0.4884965344769734	0.010082912220393512	0.010623288239687941	0.9491328854962611	0.6730806760470096	0.8455708565235106	False	0.1121185241698876	0.3958900812662872
NadigOConner2024_jurkat	YBX1	z-aggregate	66	11921	406305.0	0.5164110698461843	0.48358893015381565	0.005551043634054489	0.005505964795194794	1.0081872733547146	0.6774478126132355	0.8455708565235106	False	0.15927939734886315	0.389422758548352
NadigOConner2024_jurkat	CHEK1	z-aggregate	33	11921	206311.0	0.5244399366536772	0.4755600633463229	0.0062232765764339065	0.0027605822318889075	2.2543347937785128	0.6864045776484968	0.8455708565235106	False	-0.16866757042461267	0.3762880617622998
NadigOConner2024_jurkat	GABPB1	z-aggregate	99	11921	615537.0	0.5215624070585902	0.47843759294140975	0.008310883539103657	0.008236272878535773	1.0090587892931917	0.770385350177742	0.9162195972960104	False	0.08691657114826132	0.26086443454384595
NadigOConner2024_jurkat	ZBTB17	z-aggregate	402	11921	2448436.5	0.510916706627086	0.489083293372914	0.032636908154762286	0.03262192647894182	1.0004592517192428	0.7725695877386091	0.9162195972960104	False	0.08116786265589876	0.2580331930522776
NadigOConner2024_jurkat	RUVBL1	z-aggregate	25	11921	162087.0	0.5438704806643738	0.45612951933562623	0.004343982800935047	0.0020927507115352417	2.075728741598803	0.77609189418015	0.9162195972960104	False	-0.32735700772564835	0.25348434547480786
NadigOConner2024_jurkat	TNRC6A	z-aggregate	164	11921	1013503.0	0.518404189368628	0.48159581063137197	0.014441893112454057	0.013570541994207696	1.0642090138049225	0.7912793503726996	0.9213526682421845	False	0.1464249527079859	0.2341042125337272
NadigOConner2024_jurkat	GATA1	z-aggregate	32	11921	210819.0	0.5526460657662948	0.44735393423370523	0.0024330173805288445	0.002677152179369196	0.9088080234206649	0.8485536417372159	0.9746899938873426	False	0.24380306535530127	0.16422197681618161
NadigOConner2024_jurkat	RAD51	z-aggregate	35	11921	233527.0	0.5597013673349551	0.4402986326650448	0.002552679708222846	0.002927400468384075	0.8719953883289241	0.8891635192653717	0.9999999809091803	False	0.4006778370447879	0.11747412420089734
NadigOConner2024_jurkat	FOXO1	z-aggregate	72	11921	466378.0	0.5433665147405605	0.4566334852594395	0.006351219458447244	0.006003502042858334	1.0579190967383028	0.8981075992982221	0.9999999809091803	False	0.4439872879712969	0.10746539681311465
NadigOConner2024_jurkat	STAT5B	z-aggregate	196	11921	1242118.0	0.5316111680810232	0.46838883191897684	0.015089166787807024	0.016175621028307337	0.9328338467747842	0.9358146130296799	0.9999999809091803	False	0.14820701135948836	0.06633788512409049
NadigOConner2024_jurkat	POLR2G	z-aggregate	8	11921	64186.0	0.6730349802868887	0.3269650197131113	0.0005956705204264808	0.000670634587978875	0.8882192047709362	0.9549434620144411	0.9999999809091803	False	1.116103157805591	0.04610314233303829
NadigOConner2024_jurkat	TFDP1	z-aggregate	337	11921	2124170.0	0.5287454973730372	0.4712545026269628	0.024720082454729383	0.02749224995921031	0.8991654917806314	0.9642766684908167	0.9999999809091803	False	0.20279261053418382	0.03637702503921327
NadigOConner2024_jurkat	NPM1	z-aggregate	148	11921	967740.0	0.5485096706470752	0.45149032935292477	0.01105357914524761	0.012262822106222553	0.9013895047567122	0.9789069093003804	0.9999999809091803	False	0.24613437434188695	0.02131872851064906
NadigOConner2024_jurkat	BRCA1	z-aggregate	137	11921	899902.0	0.5510131479931446	0.4489868520068553	0.012418129973598339	0.011361751534251119	1.0929767242456117	0.9801345640125815	0.9999999809091803	False	0.25449722768215843	0.020065406526784544
NadigOConner2024_jurkat	CLOCK	z-aggregate	441	11921	2791537.0	0.5309970533525604	0.4690029466474396	0.034562384711759875	0.03567383918459796	0.9688439904915546	0.986626523636814	0.9999999809091803	False	0.1303819804366029	0.013463706663047253
NadigOConner2024_jurkat	SUPT4H1	z-aggregate	18	11921	141949.0	0.6615263447324516	0.33847365526754836	0.0010982303271544983	0.001507663958455482	0.7284317708831975	0.9911561613386423	0.9999999809091803	False	0.8263781074899627	0.008883177511868966
NadigOConner2024_jurkat	MCM6	z-aggregate	350	11921	2306895.0	0.5529006435222357	0.44709935647776433	0.024978302617503542	0.02852253280091272	0.8757392897696742	0.9996393352672577	0.9999999809091803	False	0.15369271911806412	0.0003607297879095837
NadigOConner2024_jurkat	DNMT1	z-aggregate	157	11921	1174480.0	0.6275282552814522	0.3724717447185478	0.010230972666368274	0.012998840867693326	0.7870680755694014	0.9999999809091803	0.9999999809091803	False	0.8052054396326325	1.909081988509023e-08
NadigOConner2024_jurkat	MYC	zscore	115	11921	130072.0	0.09487969713658397	0.905120302863416	0.10405345327513252	0.009554669325357262	10.890324901039087	5.2018938287771794e-51	4.421609754460602e-49	True	-1.8917818182609505	115.78281698557112
NadigOConner2024_jurkat	MAX	zscore	76	11921	118976.0	0.1313206680824198	0.8686793319175802	0.03942002710841617	0.006334917062598983	6.2226587528903785	6.40906836486056e-29	2.723854055065738e-27	True	-1.5112558206629005	64.91725377735315
NadigOConner2024_jurkat	TRRAP	zscore	35	11921	49526.0	0.11870049252819155	0.8812995074718084	0.025706716495647593	0.002927400468384075	8.781414354913217	3.0342094446361696e-15	8.596926759802481e-14	True	-1.7555296338412099	33.428825483856706
NadigOConner2024_jurkat	NRF1	zscore	81	11921	257370.0	0.26653866348522837	0.7334613365147716	0.02148329889153504	0.0067488751874687555	3.1832413987185624	2.0279424025638856e-13	4.309377605448257e-12	True	-0.5891621989167684	29.226584524699597
NadigOConner2024_jurkat	ACTL6A	zscore	9	11921	7333.0	0.06834810651604545	0.9316518934839545	0.010590310940972496	0.0007544006705783739	14.038045502866876	3.664046824516004e-06	6.228879601677207e-05	True	-1.9294269895864016	12.516942331617235
NadigOConner2024_jurkat	CCNH	zscore	199	11921	1000816.0	0.42187955126694626	0.5781204487330537	0.029242727518310516	0.01641914191419142	1.7810143594066505	7.658012333307901e-05	0.0010848850805519525	True	-0.2369897918862516	9.477173001403507
NadigOConner2024_jurkat	CDK12	zscore	36	11921	145229.0	0.338406080772493	0.661593919227507	0.010846317454097898	0.0030107886593627163	3.602483827740238	0.0003990654012380003	0.004845794157890004	True	-0.4418465622551222	7.826385241629465
NadigOConner2024_jurkat	LIN52	zscore	21	11921	79165.0	0.31622866410216466	0.6837713358978353	0.002715202515826721	0.0017584994138335288	1.5440451640001287	0.0017809535681664462	0.018922631661768493	True	-0.6990601843598663	6.330606345667773
NadigOConner2024_jurkat	GTF2H1	zscore	46	11921	209351.0	0.38177239289087944	0.6182276071091206	0.015067385621961443	0.003843904069524526	3.919813124739404	0.0027836086493631174	0.026289637243985	True	-0.3369104844783126	5.884007117740497
NadigOConner2024_jurkat	KAT5	zscore	34	11921	151181.0	0.37299723177585775	0.6270027682241422	0.0058442668558578124	0.0028439983270598075	2.054947360640593	0.005210347086304707	0.04428795023359001	True	-0.4125340061273186	5.257108806183482
NadigOConner2024_jurkat	CCNK	zscore	237	11921	1280069.0	0.4530773442745614	0.5469226557254385	0.021812946804265466	0.01949333772001974	1.1189949672837955	0.006611144854599957	0.051086119330999664	True	-0.11186304256736121	5.018998439722662
NadigOConner2024_jurkat	NELFA	zscore	120	11921	623616.0	0.435936582501468	0.5640634174985321	0.015877785175107444	0.009965949671954157	1.5932034274455726	0.007786370265681927	0.05515345604858032	True	-0.19724874935951298	4.855380475609676
NadigOConner2024_jurkat	HSF1	zscore	32	11921	146336.0	0.3836087576545592	0.6163912423454408	0.004000401730638403	0.002677152179369196	1.494275058947526	0.011374695894288158	0.0743730116164995	True	-0.21790770355896993	4.476364049070572
NadigOConner2024_jurkat	NFYB	zscore	22	11921	96409.0	0.3676056767659821	0.6323943232340179	0.015127145238389159	0.0018420832286695134	8.211977071912806	0.015815218294181425	0.08665522873446785	True	-0.48256652085193835	4.146782619336451
NadigOConner2024_jurkat	TGS1	zscore	154	11921	825861.0	0.44985603273498587	0.5501439672650141	0.015224489700969382	0.012753623188405797	1.1937383970078266	0.016108126232268778	0.08665522873446785	True	-0.12712986641786594	4.128431399404019
NadigOConner2024_jurkat	MNAT1	zscore	129	11921	684936.0	0.4453973152712723	0.5546026847287276	0.014383349015317324	0.010705394190871369	1.3435608963920447	0.016311572467664535	0.08665522873446785	True	-0.16254108359854458	4.115880455735627
NadigOConner2024_jurkat	SUPT5H	zscore	45	11921	220114.0	0.41031979047246225	0.5896802095275377	0.005141088029920771	0.003760655189704162	1.3670724303562654	0.018765107085007806	0.09382553542503902	True	-0.24696861871652864	3.9757561397763275
NadigOConner2024_jurkat	MYB	zscore	13	11921	52653.0	0.3397559574893691	0.660244042510631	0.015425712368431205	0.0010893246187363835	14.160803954219844	0.022737557041811116	0.10013036418827628	False	-0.7227912290584597	3.783737226430274
NadigOConner2024_jurkat	NFYC	zscore	20	11921	88801.0	0.37245616978441404	0.6275438302155859	0.003932556575473084	0.0016749015995310276	2.347932903386205	0.024183482209548808	0.10013036418827628	False	-0.44440114068737	3.722085432189496
NadigOConner2024_jurkat	POLR2I	zscore	115	11921	612370.0	0.44668706666715297	0.553312933332847	0.01206559015796059	0.009554669325357262	1.2627951577496839	0.024367196827983627	0.10013036418827628	False	-0.16052740073754668	3.714517443484821
NadigOConner2024_jurkat	CDK7	zscore	16	11921	68307.0	0.3581232698599111	0.641876730140089	0.0026432763552225163	0.0013403702772891012	1.9720493657681983	0.024738089975927084	0.10013036418827628	False	-0.3825243820876182	3.6994111188814713
NadigOConner2024_jurkat	SSRP1	zscore	17	11921	74636.0	0.3682873031772897	0.6317126968227103	0.003488467970337224	0.001424024124643994	2.449725331169752	0.03006905317093173	0.11617588725132712	False	-0.40007076416100834	3.5042587699755545
NadigOConner2024_jurkat	RBBP4	zscore	37	11921	184175.0	0.4175574786261809	0.5824425213738191	0.004164904736818028	0.003094162903495568	1.3460521849424318	0.04142483322972281	0.1530917749794104	False	-0.34471668942479017	3.1838747415141184
NadigOConner2024_jurkat	SP1	zscore	194	11921	1078890.0	0.4665119251567666	0.5334880748432334	0.024979766133257923	0.01601320676846884	1.5599477665176276	0.05449909028461959	0.1930176114246944	False	-0.09642326113339461	2.909571269477581
NadigOConner2024_jurkat	POLR2F	zscore	41	11921	210976.0	0.4316547351363959	0.5683452648636041	0.004871770670000167	0.0034275204815248286	1.4213687988912684	0.06510361978687407	0.21641996876794123	False	-0.21080672162650216	2.7317751278284215
NadigOConner2024_jurkat	ATR	zscore	126	11921	692589.0	0.46109706360524244	0.5389029363947575	0.0125114707674659	0.010459035444509006	1.1962356217116008	0.0661990492701938	0.21641996876794123	False	-0.08750614481974889	2.7150891776197366
NadigOConner2024_jurkat	VHL	zscore	61	11921	326719.0	0.44929529236875	0.55070470763125	0.006175997654429786	0.005090969788015356	1.21312793271111	0.08561393989788307	0.2695253663451875	False	-0.10105891925621613	2.4579071598186095
NadigOConner2024_jurkat	POLR2H	zscore	13	11921	61360.0	0.39593993792467075	0.6040600620753294	0.001545648089701202	0.0010893246187363835	1.4189049463457033	0.09698792899938308	0.2944276416052701	False	-0.24702985215457024	2.333168751527794
NadigOConner2024_jurkat	GTF2F2	zscore	103	11921	575134.0	0.46840241948816763	0.5315975805118324	0.009953677908854361	0.008566200931470393	1.1619710987967458	0.1343543632820186	0.3750972645497122	False	-0.09213254320475128	2.0072744674698217
NadigOConner2024_jurkat	ELL	zscore	92	11921	512012.0	0.46685243067586246	0.5331475693241374	0.009095552688554616	0.007658370099059352	1.1876616787783327	0.13630073587348546	0.3750972645497122	False	-0.08063920926964818	1.992891541369166
NadigOConner2024_jurkat	GABPA	zscore	120	11921	673779.0	0.4710028521097223	0.5289971478902776	0.01049876781184246	0.009965949671954157	1.0534638601866255	0.1368001788357774	0.3750972645497122	False	-0.05871855629554104	1.989233966515467
NadigOConner2024_jurkat	NELFCD	zscore	106	11921	595814.0	0.4715113490858846	0.5284886509141155	0.009091059386610104	0.008813502951692026	1.031492181535469	0.15588683331107012	0.41407440098253	False	-0.07496419839244167	1.8586249624755844
NadigOConner2024_jurkat	CDK9	zscore	61	11921	336986.0	0.46341419811573736	0.5365858018842626	0.006554167590470168	0.005090969788015356	1.287410427360878	0.16175649449420815	0.41664551612144524	False	-0.12845671365846373	1.8216631949746664
NadigOConner2024_jurkat	ERCC3	zscore	84	11921	473327.0	0.4726822613954566	0.5273177386045433	0.007841481674146458	0.006997084548104956	1.1206784225967648	0.19373355936396996	0.47068500642012484	False	-0.05892439953825834	1.6412714692447
NadigOConner2024_jurkat	POLR2L	zscore	35	11921	191294.0	0.4584802329622395	0.5415197670377605	0.013377998094232513	0.002927400468384075	4.569924148989826	0.19777498330509702	0.47068500642012484	False	-0.125548664865059	1.620625342488297
NadigOConner2024_jurkat	E2F6	zscore	119	11921	677458.0	0.4775542630440315	0.5224457369559685	0.010651702475882345	0.009883720930232558	1.0777016622657432	0.19934894389558228	0.47068500642012484	False	-0.14008349724642066	1.612698502908549
NadigOConner2024_jurkat	GTF2F1	zscore	45	11921	249443.0	0.464992683313294	0.5350073166867061	0.004309195145342049	0.003760655189704162	1.1458628690925101	0.20842166581932775	0.47880652958494213	False	-0.05638937902926178	1.5681920118419481
NadigOConner2024_jurkat	POLR2C	zscore	10	11921	51536.0	0.43231272544249644	0.5676872745575036	0.009055464279903521	0.0008381527114240215	10.804074432352891	0.22931969130346147	0.5129519410735323	False	-0.2880203550840029	1.4726382170816128
NadigOConner2024_jurkat	POLR2D	zscore	96	11921	549840.0	0.48045465984397284	0.5195453401560272	0.009161167940995129	0.00798868269950903	1.146768282780609	0.2544044589918697	0.5396991265643061	False	-0.030714125906569745	1.36882992018601
NadigOConner2024_jurkat	POLR2K	zscore	25	11921	137698.0	0.46203506417246876	0.5379649358275312	0.0036565418110604472	0.0020927507115352417	1.7472419389971243	0.25564607069674333	0.5396991265643061	False	-0.1439276956050382	1.3639613274285654
NadigOConner2024_jurkat	GTF2H3	zscore	88	11921	503710.0	0.48015915382327595	0.5198408461767241	0.007984827522281832	0.007327837455241902	1.0896567467623015	0.2603254610486653	0.5396991265643061	False	-0.06112078222940551	1.3458226575174614
NadigOConner2024_jurkat	CTDP1	zscore	90	11921	516180.0	0.48111176355451163	0.5188882364454883	0.009556091287919349	0.007493131296311714	1.2753134717688812	0.26816909206666284	0.5404068518221727	False	-0.05179988847895692	1.316137556883335
NadigOConner2024_jurkat	LMO2	zscore	181	11921	1050738.0	0.48697108635533837	0.5130289136446615	0.01610542211188933	0.014956205585853578	1.0768387756800257	0.2733822897453344	0.5404068518221727	False	-0.05120213382075223	1.2968841346056244
NadigOConner2024_jurkat	ELOB	zscore	194	11921	1130315.0	0.48874808987345386	0.5112519101265461	0.01596181165114466	0.01601320676846884	0.9967904544000905	0.2951157806259867	0.570110030754747	False	-0.018479513896910826	1.2203875229428904
NadigOConner2024_jurkat	RAD51D	zscore	115	11921	666595.0	0.48624094126915235	0.5137590587308476	0.013234705059802697	0.009554669325357262	1.3851557399981327	0.3055008730788814	0.5723343431737886	False	-0.06751112409923488	1.1858026425058918
NadigOConner2024_jurkat	POLR2A	zscore	16	11921	88749.0	0.46529758409529404	0.534702415904706	0.0018168362080601863	0.0013403702772891012	1.3554733634759026	0.315445908172396	0.5723343431737886	False	-0.0995345128681896	1.1537680596477804
NadigOConner2024_jurkat	MED1	zscore	120	11921	697164.0	0.487350054525627	0.5126499454743729	0.011493526364351508	0.009965949671954157	1.153279591276304	0.31646722504903607	0.5723343431737886	False	-0.02833438938366964	1.1505355971074651
NadigOConner2024_jurkat	MCM6	zscore	350	11921	2058284.0	0.4933152779608614	0.5066847220391386	0.028343726595488974	0.02852253280091272	0.9937310544378434	0.33470004436664036	0.5926979952325923	False	-0.02557191587201979	1.0945205382084253
NadigOConner2024_jurkat	LIN54	zscore	268	11921	1579720.0	0.4944616736800854	0.5055383263199146	0.024488531804769523	0.021987037492821396	1.1137713215236407	0.378058527471109	0.6556177481092647	False	-0.021902175049593797	0.9727062607685322
NadigOConner2024_jurkat	STAT5A	zscore	112	11921	656940.0	0.4920338658070392	0.5079661341929609	0.010137484472622037	0.009307737056428156	1.0891459880273302	0.38565749888780276	0.6556177481092647	False	-0.027336969962123647	0.9528056119894062
NadigOConner2024_jurkat	MYBL2	zscore	44	11921	256670.0	0.48933890536943975	0.5106610946305603	0.004164728976017623	0.0036773923944839115	1.1325223226829741	0.4034255268391874	0.6723758780653124	False	-0.09272754581383226	0.9077633762395115
NadigOConner2024_jurkat	ASF1B	zscore	92	11921	541474.0	0.4937158758931079	0.506284124106892	0.009829800282532993	0.007658370099059352	1.28353685645727	0.4176243973063104	0.6771416739016753	False	0.008780571600562781	0.8731728214518779
NadigOConner2024_jurkat	POLR2B	zscore	37	11921	216424.0	0.49067169677856703	0.5093283032214331	0.003587182584469018	0.003094162903495568	1.159338630948122	0.42221774960927994	0.6771416739016753	False	0.0004288159986937101	0.8622341036906386
NadigOConner2024_jurkat	ERCC2	zscore	86	11921	509505.0	0.49697816829008024	0.5030218317099198	0.00858507318124456	0.0071624885483467975	1.1986159731070167	0.4614792646661888	0.7264025462338158	False	0.007221894443265597	0.773318156349409
NadigOConner2024_jurkat	CDC6	zscore	40	11921	236947.0	0.49691091351396693	0.503089086486033	0.0034520978210242715	0.003344201989800184	1.0322635509317828	0.47307611816852246	0.7311176371695347	False	-0.0007635590614982583	0.7484989770769492
NadigOConner2024_jurkat	RUVBL2	zscore	8	11921	49084.0	0.5146799765120376	0.48532002348796244	0.0012719158535283493	0.000670634587978875	1.8965855270924599	0.5561159382855442	0.8441045491834153	False	-0.09400238384618564	0.5867784843729628
NadigOConner2024_jurkat	CHEK1	zscore	33	11921	200326.0	0.5092261428139291	0.4907738571860709	0.004000038850633318	0.0027605822318889075	1.4489837703172934	0.5727429729942572	0.8491353735894386	False	-0.015873350016427396	0.5573182266120413
NadigOConner2024_jurkat	GTF2H4	zscore	125	11921	752853.0	0.505228084892207	0.49477191510779295	0.010204607176201093	0.010376888593724059	0.9833975843561469	0.5798204284593282	0.8491353735894386	False	0.01463966916186929	0.5450368294841433
NadigOConner2024_jurkat	GTF2H2	zscore	72	11921	435775.0	0.5077116479788235	0.49228835202117643	0.005821169443316194	0.006003502042858334	0.9696289601901543	0.5893998475503162	0.8491353735894386	False	0.04938322312394838	0.528650467330907
NadigOConner2024_jurkat	CCND1	zscore	282	11921	1698107.0	0.5051301089144195	0.4948698910855805	0.02318227808898951	0.023109071539785298	1.0031678706380815	0.6159868670175038	0.859998523729427	False	0.009709669543577326	0.4845296354526665
