Dataset	TF	Comparison_Type	N_Available_Priors	N_MWU_Significant_Options	Top_Prior	Top_ROC_AUC	Top_MWU_Adjusted_P_Value	Top_MWU_Significant_FDR_BH	Top_N_Cells	Top_N_Pos	Top_N_Control	Second_Prior	Second_ROC_AUC	Second_MWU_Adjusted_P_Value	Second_MWU_Significant_FDR_BH	AUC_Diff	DeLong_Z	DeLong_P_Value	DeLong_P_Value_FDR_BH	DeLong_Significant_FDR_BH
NadigOConner2024_hepg2	NELFB	single_available_significant	1	1	causalpath	0.5829171104162988	0.007015706716586169	True	5030	107	4923				False					True
NadigOConner2024_hepg2	TFDP1	top2_delong	3	1	dorothea	0.5810797085934198	0.0025392844362169646	True	5071	148	4923	collectri	0.539243539700578	0.19173983664015337	False	0.04183616889284181	2.4666365560500823	0.013638871255408008	0.07994937092414611	True
NadigOConner2024_hepg2	NELFE	single_available_significant	1	1	causalpath	0.580875106266128	0.06077435742243857	True	4977	54	4923				False					True
NadigOConner2024_hepg2	E4F1	single_available_significant	1	1	collectri	0.5776965265082267	0.05087091294583604	True	5005	82	4923				False					True
NadigOConner2024_hepg2	NFYC	top2_delong	2	1	causalpath	0.5773477592662858	0.011908238048307127	True	5029	106	4923	collectri	0.5143425737489412	0.651173415344369	False	0.06300518551734458	1.7763310082218149	0.07567837520716554	0.13759704583121007	False
NadigOConner2024_hepg2	UBTF	single_available_significant	1	1	collectri	0.5717836865953505	0.04949179483411821	True	5024	101	4923				False					True
NadigOConner2024_hepg2	CDK9	single_available_significant	1	1	causalpath	0.5695214235738306	0.07594396729163515	True	4986	63	4923				False					True
NadigOConner2024_hepg2	SFPQ	single_available_significant	1	1	collectri	0.5691202967254154	0.09647796952354691	True	5000	77	4923				False					True
NadigOConner2024_hepg2	TBP	top2_delong	3	1	causalpath	0.5683309635046381	0.06086126571630711	True	4998	75	4923	collectri	0.5368108876701198	0.36732650305534	False	0.031520075834518324	0.8130392610298429	0.4161955485950073	0.43810057746842873	False
NadigOConner2024_hepg2	NFYB	top2_delong	3	1	causalpath	0.5628720761261895	0.04840595478516057	True	5027	104	4923	collectri	0.5346060094688979	0.3153551505786368	False	0.02826606665729159	0.8580159695036506	0.39088364537759457	0.43810057746842873	False
NadigOConner2024_hepg2	CDC6	single_available_significant	1	1	causalpath	0.5608597757579398	0.09725991407192287	True	4994	71	4923				False					True
NadigOConner2024_hepg2	ELL	single_available_significant	1	1	causalpath	0.5408040460256085	0.06066876089815146	True	5149	226	4923				False					True
NadigOConner2024_hepg2	TFAM	single_available_significant	1	1	collectri	0.5370948487100011	0.0012539544005503666	True	6127	1204	4923				False					True
NadigOConner2024_jurkat	ACTL6A	single_available_significant	1	1	causalpath	0.9268238123199956	7.870749788839351e-05	True	11930	9	11921				False					True
NadigOConner2024_jurkat	MYC	top2_delong	3	3	collectri	0.9199614855771512	4.254938274682521e-53	True	12036	115	11921	dorothea	0.9164346440151286	3.4414038356247445e-52	True	0.0035268415620225424	0.5989037622878881	0.5492370624280452	0.6407765728327194	False
NadigOConner2024_jurkat	TRRAP	single_available_significant	1	1	causalpath	0.8796673337567558	1.1196527124510268e-13	True	11956	35	11921				False					True
NadigOConner2024_jurkat	MAX	top2_delong	3	2	causalpath	0.8745226248239506	3.749300166293158e-28	True	11997	76	11921	collectri	0.6481938110102031	5.956468096516368e-05	True	0.22632881381374748	6.203882127921489	5.508705184862952e-10	7.712187258808133e-09	True
NadigOConner2024_jurkat	MYB	top2_delong	3	2	collectri	0.7790002129403187	0.0020136641366239804	True	11934	13	11921	dorothea	0.7082072360991915	0.026049682493271602	True	0.07079297684112729	1.1337040787393893	0.25691869817154067	0.49946599650687884	False
NadigOConner2024_jurkat	NRF1	top2_delong	3	3	collectri	0.7621885230027723	4.56740945282255e-15	True	12002	81	11921	causalpath	0.7314056219908637	6.893585974161424e-12	True	0.030782901011908614	1.0682469291875472	0.2854091408610736	0.49946599650687884	False
