Dataset	TF	Prior	N_Pert	N_Control	U_Stat	MWU_AUC_Effect	ROC_AUC	PR_AUC	AP_Baseline	AP_Lift	P_Value	Adjusted_P_Value	Significant_FDR_BH	Mean_Diff	Score
ReplogleWeissman2022_K562_gwps	MNAT1	ensemble	120	74615	4587506.0	0.5123529674551587	0.4876470325448413	0.0015864652203917524	0.0016056733792734327	0.9880373187164802	0.6802538505002003	0.9779210315771036	False	0.10242330968045699	0.38528924091554345
ReplogleWeissman2022_K562_gwps	TEAD2	ensemble	167	74615	6363640.0	0.5106966259132208	0.48930337408677926	0.002268400119791507	0.0022331577117488165	1.0157814237020866	0.6837850004570298	0.9779210315771036	False	0.03524912825429836	0.38011173758782285
ReplogleWeissman2022_K562_gwps	KLF6	ensemble	209	74615	7948505.0	0.5096981089849746	0.4903018910150254	0.0034106844252387797	0.0027932214262803377	1.2210576623639544	0.686161919326916	0.9779210315771036	False	-0.1641000196481344	0.37664164510364423
ReplogleWeissman2022_K562_gwps	FANCD2	ensemble	141	74615	5387644.0	0.5120986548918015	0.4879013451081984	0.0017831216642844553	0.0018861362298678366	0.9453832846471542	0.690485059320393	0.9779210315771036	False	0.09569385945737832	0.3703609438464017
ReplogleWeissman2022_K562_gwps	MAFG	ensemble	254	74615	9647427.0	0.5090396845539386	0.4909603154460614	0.003461988346411633	0.0033925923947161042	1.0204551397932777	0.6908355286498787	0.9779210315771036	False	0.11351208448837741	0.36985350286556296
ReplogleWeissman2022_K562_gwps	PAX8	ensemble	117	74615	4481432.0	0.5133396449351686	0.4866603550648314	0.0015725309533892195	0.001565594390622491	1.0044306257152407	0.6912665912208644	0.9779210315771036	False	-0.01572324573454866	0.3692297246674611
ReplogleWeissman2022_K562_gwps	BRCA1	ensemble	195	74615	7425799.0	0.5103668231966831	0.48963317680331686	0.002520871902629976	0.002606603395268012	0.9671098822346078	0.6917526125953976	0.9779210315771036	False	0.020551471362375562	0.368526883530911
ReplogleWeissman2022_K562_gwps	ZNF592	ensemble	108	74615	4141874.0	0.5139809044452883	0.4860190955547117	0.0015598670267790223	0.0014453381154396906	1.0792402207593415	0.6925129735805992	0.9779210315771036	False	0.049244059930234854	0.36742830668371285
ReplogleWeissman2022_K562_gwps	HNF4G	ensemble	145	74615	5540688.0	0.5121174211527219	0.4878825788472781	0.0019108257770563291	0.0019395398608881755	0.9851954144326287	0.6932086089764549	0.9779210315771036	False	0.01213306855397591	0.3664243020365356
ReplogleWeissman2022_K562_gwps	TBL1X	ensemble	106	74615	4066671.0	0.5141703511990482	0.4858296488009518	0.0013400802653828485	0.001418610564633771	0.9446428066950172	0.6932302049502166	0.9779210315771036	False	0.09376576191999636	0.3663931488784639
ReplogleWeissman2022_K562_gwps	NCOA3	ensemble	85	74615	3273535.0	0.5161452317977382	0.4838547682022618	0.0012756003838353602	0.0011378848728246318	1.121027631441193	0.6968433110985814	0.9792094244517235	False	0.016918934332151893	0.3611946982305976
ReplogleWeissman2022_K562_gwps	TFDP3	ensemble	101	74615	3879888.5	0.5148393436140505	0.4851606563859495	0.00144145626033978	0.0013517854274854115	1.0663351083915544	0.6973646065585466	0.9792094244517235	False	-0.02135961473218731	0.36044689658974355
ReplogleWeissman2022_K562_gwps	HLX	ensemble	56	74615	2174527.5	0.5204161122332737	0.47958388776672634	0.0007598038528133641	0.0007499564757402472	1.0131305980969056	0.7016139746606697	0.9795489893724132	False	0.027014781586091295	0.35437191984905553
ReplogleWeissman2022_K562_gwps	CREB5	ensemble	363	74615	13760416.5	0.5080410570404661	0.4919589429595339	0.004891357915957585	0.00484142014991064	1.0103146937263576	0.7017752700193687	0.9795489893724132	False	0.005031702328298172	0.35414205438582685
ReplogleWeissman2022_K562_gwps	PRDM1	ensemble	214	74615	8151497.0	0.510502010006507	0.48949798999349303	0.0031683728901078785	0.0028598537999973274	1.1078793224013197	0.7024397357999541	0.9795489893724132	False	0.0560136792467406	0.3531956667921524
ReplogleWeissman2022_K562_gwps	DLX4	ensemble	178	74615	6802589.5	0.512186489899085	0.48781351010091506	0.0024878864871044387	0.002379901862473761	1.045373561966305	0.7131289592369281	0.9870652520763848	False	0.1495738145830149	0.33809300642758505
ReplogleWeissman2022_K562_gwps	CCND1	ensemble	310	74615	11780487.5	0.5093020516068506	0.4906979483931493	0.0041157388799297305	0.004137470804137471	0.9947475341249518	0.714378832200114	0.9870652520763848	False	0.03852436526948817	0.33634188003784193
ReplogleWeissman2022_K562_gwps	POLR2B	ensemble	166	74615	6351160.5	0.5127655700870897	0.4872344299129103	0.0023210855409813765	0.002219815193698934	1.0456210713260743	0.7153628700376851	0.9870652520763848	False	0.03275831739707454	0.3349653544858317
ReplogleWeissman2022_K562_gwps	MAML1	ensemble	185	74615	7070659.5	0.5122265105016562	0.48777348949834376	0.002425732877757944	0.0024732620320855616	0.9807828067907794	0.717541351718793	0.9870652520763848	False	0.06822198552401242	0.33192469995153057
ReplogleWeissman2022_K562_gwps	ZFPM1	ensemble	158	74615	6051034.5	0.5132706119260304	0.4867293880739696	0.0021239873321204014	0.002113062201596833	1.0051702834470808	0.7181081556748459	0.9870652520763848	False	0.08580389124278949	0.33113508663353963
ReplogleWeissman2022_K562_gwps	EOMES	ensemble	90	74615	3475903.5	0.5176057093077799	0.4823942906922201	0.0011791512577156073	0.0012047386386453383	0.9787610523071605	0.7185107902547956	0.9870652520763848	False	-0.048195623508961394	0.3305745558238456
ReplogleWeissman2022_K562_gwps	RFX2	ensemble	149	74615	5712741.5	0.5138450308901129	0.48615496910988715	0.0018594354144573003	0.0019929377775399926	0.9330122773589636	0.7206866920451858	0.9870652520763848	False	0.03316830742683891	0.3275507825404104
ReplogleWeissman2022_K562_gwps	TADA2A	ensemble	123	74615	4728845.0	0.5152569095884619	0.484743090411538	0.0015581699165035765	0.001645749150365276	0.9467845790214984	0.7209520676316763	0.9870652520763848	False	0.1776542714601081	0.3271826243070019
ReplogleWeissman2022_K562_gwps	FOXC2	ensemble	166	74615	6356986.5	0.513235936441605	0.48676406355839497	0.002160640405681212	0.002219815193698934	0.9733424709472693	0.7224408506151172	0.9870652520763848	False	0.121905816978381	0.3251197300076271
ReplogleWeissman2022_K562_gwps	SOX10	ensemble	95	74615	3669633.0	0.517693704878023	0.48230629512197704	0.0012519209192432706	0.0012715834560299826	0.9845369671227868	0.7247563605030117	0.9880086708202492	False	-0.03728908791328857	0.32191973508502675
ReplogleWeissman2022_K562_gwps	NKX2-1	ensemble	109	74615	4201999.0	0.5166581725026389	0.4833418274973611	0.0014500582338818511	0.0014587013543172207	0.9940747841154811	0.7264205198224007	0.9880619151051894	False	0.16844964606772736	0.3196262034398532
ReplogleWeissman2022_K562_gwps	ERG	ensemble	440	74615	16692687.0	0.5084490383971051	0.49155096160289485	0.005808635855771217	0.005862367597095464	0.9908344639884289	0.7297749301593346	0.9895381939239373	False	0.05080141710226788	0.3150191072287218
ReplogleWeissman2022_K562_gwps	GABPB1	ensemble	153	74615	5872100.5	0.5143703254046151	0.48562967459538486	0.00219130776212474	0.0020463299807404237	1.0708477043041997	0.730760935973434	0.9895381939239373	False	0.004650342470295846	0.31366890969265776
