Dataset	TF	Comparison_Type	N_Available_Priors	N_MWU_Significant_Options	Top_Prior	Top_ROC_AUC	Top_MWU_Adjusted_P_Value	Top_MWU_Significant_FDR_BH	Top_N_Cells	Top_N_Pos	Top_N_Control	Second_Prior	Second_ROC_AUC	Second_MWU_Adjusted_P_Value	Second_MWU_Significant_FDR_BH	AUC_Diff	DeLong_Z	DeLong_P_Value	DeLong_P_Value_FDR_BH	DeLong_Significant_FDR_BH
NadigOConner2024_hepg2	SRF	top2_delong	4	4	dorothea	0.6490700981156319	0.0025392844362169646	True	4966	43	4923	ensemble	0.6326970225188838	0.007403436032774512	True	0.016373075596748055	1.2469447436002126	0.21241775907541416	0.3284003484211642	False
NadigOConner2024_hepg2	NANOG	top2_delong	4	1	dorothea	0.6266939438785873	0.041175322557175105	True	4951	28	4923	causalpath	0.5941499085923219	0.10968537914336822	False	0.03254403528626548	0.5067089310643894	0.6123590631205673	0.6252137924212304	False
NadigOConner2024_hepg2	HSF1	top2_delong	4	1	dorothea	0.6242636603696933	0.03384306539115298	True	4955	32	4923	ensemble	0.5805276254316474	0.1640048658327671	False	0.0437360349380459	1.8999998801908795	0.057433135354751495	0.22973254141900598	False
NadigOConner2024_hepg2	MYBL2	top2_delong	4	3	causalpath	0.603368343071537	0.0001070512946175044	True	5059	136	4923	dorothea	0.5615777084752243	0.03384306539115298	True	0.041790634596312715	1.4908568702901699	0.13599907694266924	0.32639778466240615	False
NadigOConner2024_hepg2	SP1	top2_delong	4	3	collectri	0.5996079890046984	0.01731527740649567	True	5000	77	4923	ensemble	0.5760002743549362	0.04474046643205861	True	0.02360771464976219	4.7364481932814435	2.1749630668222958e-06	2.609955680186755e-05	True
NadigOConner2024_hepg2	GABPA	top2_delong	4	2	collectri	0.5886159044405801	0.031824361442323444	True	5005	82	4923	ensemble	0.5679736230634701	0.06847309950406759	True	0.020642281377109994	0.7671877330208263	0.4429699052646048	0.5315638863175257	False
NadigOConner2024_hepg2	TFDP1	top2_delong	4	2	dorothea	0.5810797085934198	0.0025392844362169646	True	5071	148	4923	ensemble	0.5710674111039742	0.008360383837265185	True	0.010012297489445654	1.1462682596979687	0.25168417178728386	0.3355788957163785	False
NadigOConner2024_hepg2	NFYB	top2_delong	4	1	causalpath	0.5628720761261895	0.04494838658622052	True	5027	104	4923	collectri	0.5453854747730433	0.2583922639150955	False	0.01748660135314617	0.48847448741951627	0.6252137924212304	0.6252137924212304	False
NadigOConner2024_jurkat	MYC	top2_delong	4	4	collectri	0.9341352308494693	1.051734712254107e-56	True	12036	115	11921	ensemble	0.9292144297786514	3.586251242686102e-55	True	0.004920801070817826	1.6746456352420869	0.09400377983759811	0.39009852904287934	False
NadigOConner2024_jurkat	MAX	top2_delong	4	3	causalpath	0.8710789010106005	1.2109570180635564e-27	True	11997	76	11921	ensemble	0.8389948741495546	4.259076407085282e-23	True	0.03208402686104583	2.51868214181722	0.011779494114878181	0.10601544703390364	False
NadigOConner2024_jurkat	MYB	top2_delong	4	3	collectri	0.7636620572615874	0.004046353933176391	True	11934	13	11921	ensemble	0.728126834997064	0.014940456904884067	True	0.035535222264523436	1.1379534888743228	0.2551399043004978	0.45925182774089607	False
NadigOConner2024_jurkat	NRF1	top2_delong	4	4	ensemble	0.7395487370042076	1.3305369023287432e-12	True	12002	81	11921	causalpath	0.7314056219908637	6.893585974161424e-12	True	0.008143115013343971	0.28454447780596404	0.7759931536317946	0.8729922978357689	False
NadigOConner2024_jurkat	ATF4	top2_delong	4	3	dorothea	0.6946080930226556	7.1577182345763305e-06	True	11973	52	11921	ensemble	0.6931723590560936	1.5009617312594046e-05	True	0.0014357339665619362	0.061378004320912366	0.9510581693356992	0.9510581693356992	False
NadigOConner2024_jurkat	YY1	top2_delong	4	2	collectri	0.6861943693417563	1.5703883273804998e-06	True	11986	65	11921	ensemble	0.6724810128215882	1.5009617312594046e-05	True	0.01371335652016803	0.9060717083230898	0.36489789881656365	0.5473468482248455	False
NadigOConner2024_jurkat	HSF1	top2_delong	4	1	dorothea	0.6365080530156866	0.024557831527537176	True	11953	32	11921	ensemble	0.6025186645415653	0.10089131316700639	False	0.03398938847412125	1.4824269634345866	0.1382267239143223	0.39009852904287934	False
NadigOConner2024_jurkat	GABPA	top2_delong	4	3	collectri	0.5883489919749462	0.003881873873286883	True	12041	120	11921	causalpath	0.5771271985012443	0.012718219474425044	True	0.011221793473701891	0.3159916854226396	0.7520088191214305	0.8729922978357689	False
NadigOConner2024_jurkat	USF2	top2_delong	4	2	ensemble	0.5700936440680524	0.014940456904884067	True	12060	139	11921	dorothea	0.5549664789601085	0.062466240397598884	True	0.015127165107943874	1.3614322697902939	0.17337712401905747	0.39009852904287934	False
NormanWeissman2019_filtered	IRF1	top2_delong	4	4	dorothea	0.9246282038827089	7.37816505522103e-192	True	12184	420	11764	causalpath	0.9178903353248814	6.635307740478897e-186	True	0.006737868557827542	0.9293895817552318	0.3526872250150199	0.8532496674482819	False
NormanWeissman2019_filtered	CEBPA	top2_delong	4	4	causalpath	0.8258777012208315	8.791366502762145e-122	True	12215	451	11764	collectri	0.7801937739324227	2.78259845206329e-90	True	0.045683927288408754	3.555472360635923	0.00037730060969233927	0.0020751533533078658	True
NormanWeissman2019_filtered	TP73	top2_delong	4	4	collectri	0.7988869169548546	1.5190116529672014e-57	True	12010	246	11764	ensemble	0.7966145854930158	1.190737506681756e-56	True	0.0022723314618388057	0.2752731553035381	0.7831063870276701	0.8614170257304371	False
NormanWeissman2019_filtered	SPI1	top2_delong	4	4	causalpath	0.7061243443964134	1.5579287001259222e-65	True	12371	607	11764	dorothea	0.6932423606042393	1.531075115852005e-57	True	0.01288198379217409	0.8297094438950992	0.4067030806792581	0.8532496674482819	False
NormanWeissman2019_filtered	CEBPB	top2_delong	4	4	causalpath	0.6963015697608523	4.319509484087634e-48	True	12244	480	11764	ensemble	0.5829651549926329	1.2386134940138885e-09	True	0.11333641476821943	7.111563667431957	1.1473551003292238e-12	1.2620906103621462e-11	True
NormanWeissman2019_filtered	HNF4A	top2_delong	4	4	ensemble	0.6922804424059434	2.1126195677029875e-23	True	11997	233	11764	dorothea	0.6889812959593026	7.887275626737735e-23	True	0.003299146446640866	0.4950777873539761	0.6205452126896596	0.8532496674482819	False
NormanWeissman2019_filtered	JUN	top2_delong	4	3	ensemble	0.5957237622936621	1.5507629399336195e-07	True	12029	265	11764	dorothea	0.5888226312446672	8.215115651129047e-07	True	0.006901131048994924	0.36325488251491306	0.7164144931883649	0.8614170257304371	False
NormanWeissman2019_filtered	ETS2	top2_delong	4	3	causalpath	0.5380388220782786	3.3285385549107665e-06	True	12959	1195	11764	ensemble	0.527013909537501	0.0026094892592114544	True	0.011024912540777532	1.1093361592075295	0.2672851917175654	0.8532496674482819	False
NormanWeissman2019_filtered	EGR1	top2_delong	4	1	causalpath	0.5303010902173118	0.04769641696122575	True	12080	316	11764	dorothea	0.518516316675203	0.1674797811214605	False	0.011784773542108717	0.554078934687512	0.5795248259937218	0.8532496674482819	False
NormanWeissman2019_filtered	AHR	top2_delong	4	2	causalpath	0.5288087168533523	0.021355298415479475	True	12321	557	11764	dorothea	0.5282325287811702	0.019730189480336315	True	0.0005761880721820711	0.03209011756040248	0.9744001843973649	0.9744001843973649	False
NormanWeissman2019_filtered	FOXA1	top2_delong	4	2	dorothea	0.5219630782637378	0.0232920446116613	True	12599	835	11764	ensemble	0.52083245952841	0.04261780377598003	True	0.0011306187353278263	0.6320942530922201	0.5273252902430551	0.8532496674482819	False
PapalexiSatija2021_eccite_RNA	STAT1	top2_delong	4	4	collectri	0.8533827205243802	3.7168876291599915e-123	True	2830	444	2386	causalpath	0.7933799264478224	2.3872792295233123e-85	True	0.06000279407655784	7.093866290276129	1.3041614147375704e-12	6.520807073687852e-12	True
PapalexiSatija2021_eccite_RNA	IRF1	top2_delong	4	4	dorothea	0.6381278957947455	1.6598288037800318e-38	True	3459	1073	2386	collectri	0.6247893701141092	1.378007406232278e-31	True	0.013338525680636315	1.646650369344531	0.09962993096101593	0.2490748274025398	False
PapalexiSatija2021_eccite_RNA	MYC	top2_delong	4	4	collectri	0.6350846297592224	2.3179845037344185e-06	True	2495	109	2386	ensemble	0.634727039227297	2.8478761521913348e-06	True	0.00035759053192541135	0.0857310849500838	0.9316801908738188	0.9363285887001886	False
PapalexiSatija2021_eccite_RNA	SMAD4	top2_delong	4	4	causalpath	0.585728967790106	1.8828584059062762e-11	True	3045	659	2386	collectri	0.5664244003017094	2.7856575619177064e-07	True	0.019304567488396596	1.3590334628894798	0.17413598522320717	0.29022664203867865	False
PapalexiSatija2021_eccite_RNA	SPI1	top2_delong	4	2	causalpath	0.5854987426655491	0.030173801625984733	True	2434	48	2386	dorothea	0.5811679240011176	0.04485579492561053	True	0.004330818664431524	0.0798851650416021	0.9363285887001886	0.9363285887001886	False
ReplogleWeissman2022_K562_essential	MAX	top2_delong	4	3	causalpath	0.874382136222264	4.044723873030918e-65	True	10826	180	10646	ensemble	0.8288783476318701	1.9195593171274248e-50	True	0.045503788590393945	5.612307640017773	1.996460896802058e-08	1.7968148071218522e-07	True
ReplogleWeissman2022_K562_essential	ATF4	top2_delong	4	3	dorothea	0.7395905086939278	3.0285663171453955e-11	True	10718	72	10646	ensemble	0.6871047028617947	2.9612695167518436e-07	True	0.05248580583213314	3.5647777725552445	0.0003641646043483455	0.001638740719567555	True
ReplogleWeissman2022_K562_essential	NRF1	top2_delong	4	4	dorothea	0.6940022380318389	1.7783792334260844e-07	True	10715	69	10646	ensemble	0.688250605112623	4.16581398001364e-07	True	0.005751632919215877	0.29801329272103755	0.7656930182146364	0.861404645491466	False
ReplogleWeissman2022_K562_essential	MYC	top2_delong	4	4	causalpath	0.6564032024375995	2.5456847852827522e-05	True	10719	73	10646	collectri	0.6469250782981066	7.483562627261695e-05	True	0.009478124139492894	0.3911035282941514	0.6957207127428742	0.861404645491466	False
ReplogleWeissman2022_K562_essential	MYBL2	top2_delong	4	4	ensemble	0.6484672669802597	1.0460994239254036e-06	True	10749	103	10646	causalpath	0.6382724538502085	1.0117622181269098e-05	True	0.010194813130051217	0.38748927724805277	0.698394021648433	0.861404645491466	False
ReplogleWeissman2022_K562_essential	TFDP1	top2_delong	4	4	dorothea	0.6250569066523444	1.8218016195027878e-07	True	10809	163	10646	ensemble	0.6199597994119742	7.850023101163479e-07	True	0.005097107240370158	0.5113539366128809	0.6091032434992376	0.861404645491466	False
