Dataset	TF	Prior	N_Pert	N_Control	U_Stat	MWU_AUC_Effect	ROC_AUC	PR_AUC	AP_Baseline	AP_Lift	P_Value	Adjusted_P_Value	Significant_FDR_BH	Mean_Diff	Score
ReplogleWeissman2022_rpe1	MAX	causalpath	87	11413	253336.0	0.25513958170305895	0.744860418296941	0.01799272149491687	0.007565217391304348	2.3783482435809655	1.6194463982871287e-15	1.801634118094431e-14	True	-1.9456215466142712	34.0566920335216
ReplogleWeissman2022_rpe1	SRF	causalpath	95	11413	303645.0	0.2800546007092558	0.7199453992907442	0.030235707326026078	0.008255126868265555	3.6626581042937696	7.061963084986018e-14	6.675141594529073e-13	True	-1.1585423958399144	30.281468231698813
ReplogleWeissman2022_rpe1	CLOCK	causalpath	715	11413	3512181.0	0.43039877847553304	0.5696012215244669	0.07196420751932135	0.05895448548812665	1.2206739983137473	2.002244803582798e-10	1.3707675962989926e-09	True	-0.3599137430873725	22.33158197701107
ReplogleWeissman2022_rpe1	NRF1	causalpath	53	11413	195213.0	0.3227253264648555	0.6772746735351445	0.009149306529721951	0.004622361765218908	1.9793575220715451	4.095357927157935e-06	1.735651692938363e-05	True	-0.8289377342937418	12.405656438579541
ReplogleWeissman2022_rpe1	TFDP1	causalpath	167	11413	788574.0	0.4137387190046438	0.5862612809953561	0.017770464670715143	0.014421416234887737	1.2322274304603673	6.317807718844589e-05	0.0002162634180681417	True	-0.6168842625278519	9.669553196917875
ReplogleWeissman2022_rpe1	MYBL2	causalpath	888	11413	4739400.0	0.467638847118388	0.5323611528816119	0.07761155760333222	0.07218925290626778	1.0751123536921054	0.0006461668400010301	0.0017426923866694446	True	-0.2783916377048956	7.344452821271196
ReplogleWeissman2022_rpe1	YY1	causalpath	86	11413	396604.0	0.40407205980939725	0.5959279401906027	0.011883178417432923	0.0074789112096704065	1.5888914956053626	0.0010704135664871947	0.002507021247825272	True	-0.5562190117157406	6.839710194448659
ReplogleWeissman2022_rpe1	GABPA	causalpath	67	11413	314774.5	0.4116469697425429	0.5883530302574571	0.008093425028343775	0.0058362369337979095	1.3867540197818886	0.006248385963258544	0.012932705830930473	True	-0.46119033491019235	5.075432094463669
ReplogleWeissman2022_rpe1	HSF1	causalpath	19	11413	85106.0	0.39247026705465143	0.6075297329453485	0.009012326005520849	0.001662001399580126	5.4225742576375975	0.05237943123345348	0.09140724274073256	True	-0.8593087625281821	2.949241298429385
ReplogleWeissman2022_rpe1	STAT5A	causalpath	95	11413	493489.0	0.455149483276227	0.544850516723773	0.008913918898661452	0.008255126868265555	1.0798039861662736	0.06577940384193114	0.11258397965253598	False	-0.044158205165060097	2.72144850117
ReplogleWeissman2022_rpe1	NFYB	causalpath	79	11413	424253.0	0.4705415875966447	0.5294584124033552	0.00936664953022832	0.006874347372084928	1.3625510936884033	0.18304179136250898	0.27611388866547965	False	-0.1819322903792945	1.6980407841115996
ReplogleWeissman2022_rpe1	STAT5B	causalpath	171	11413	952589.0	0.48810092932907634	0.5118990706709236	0.015031410065389059	0.014761740331491713	1.0182681532015605	0.29632898374937855	0.425375476672495	False	-0.0006907630447378355	1.2162850102551612
ReplogleWeissman2022_rpe1	MYB	causalpath	66	11413	372514.0	0.4945370643259016	0.5054629356740984	0.006216909921764083	0.005749629758689781	1.0812713483625744	0.4390916057143635	0.570194355333847	False	0.008133958725176305	0.8230472186221045
ReplogleWeissman2022_rpe1	NANOG	causalpath	72	11413	406780.0	0.4950251662334375	0.5049748337665626	0.006345164871046637	0.006269046582498911	1.0121419242218144	0.44206079233747686	0.570194355333847	False	-0.026073335016529406	0.8163078671370302
ReplogleWeissman2022_rpe1	ATF4	causalpath	49	11413	278336.0	0.4977066968029655	0.5022933031970345	0.00419291204485034	0.004274995637759554	0.9807991399607059	0.4778833687404365	0.5853600833535333	False	0.07454341642339338	0.7383885747141158
ReplogleWeissman2022_rpe1	FOXO1	causalpath	65	11413	370034.0	0.4988023104556882	0.5011976895443119	0.005687670341392486	0.005663007492594529	1.0043550796692762	0.48670388952990407	0.5853600833535333	False	0.009582797280804634	0.7200993705372994
ReplogleWeissman2022_rpe1	SP1	causalpath	190	11413	1085994.0	0.5008111710099747	0.4991888289900252	0.01637861697857559	0.0163750754115315	1.0002162779074346	0.5153250724833781	0.6115190860136087	False	0.06846284213145665	0.6629573687412373
ReplogleWeissman2022_rpe1	GATA1	causalpath	64	11413	371928.5	0.5091897671514939	0.4908102328485061	0.0055900076353813215	0.005576370131567482	1.002445587988616	0.6003283031027726	0.7030160391598259	False	0.07994901297674963	0.5102786015719616
ReplogleWeissman2022_rpe1	E2F6	causalpath	156	11413	901766.0	0.506488327525741	0.493511672474259	0.014132301071324922	0.01348431152217132	1.0480550711163974	0.6098119177483029	0.7048475412934929	False	-0.054009396405350296	0.4946047009188879
ReplogleWeissman2022_rpe1	USF2	causalpath	104	11413	636145.0	0.5359483787044463	0.4640516212955536	0.018603469198310824	0.009030129373968916	2.060155334201401	0.8969142288677499	0.9854983502374042	False	0.09682140710197529	0.108795041486584
ReplogleWeissman2022_rpe1	ETV4	causalpath	71	11413	475713.0	0.5870658984133488	0.4129341015866512	0.004869745472440383	0.006182514803204459	0.7876641831761317	0.9943520524284938	0.9999999441825801	False	0.4241080078281442	0.005663957538151332
ReplogleWeissman2022_rpe1	SRF	collectri	95	11413	148922.0	0.1373521422938754	0.8626478577061246	0.093675974966112	0.008255126868265555	11.347611788526494	1.6892026700759127e-34	6.418970146288468e-33	True	-3.5805918338030347	77.76363653704632
ReplogleWeissman2022_rpe1	MYC	collectri	86	11413	133053.0	0.13555839016706775	0.8644416098329323	0.05402460618207804	0.0074789112096704065	7.223592401019946	9.82432702594277e-32	2.4888295132388354e-30	True	-8.84135092811625	71.39786131648735
ReplogleWeissman2022_rpe1	NRF1	collectri	53	11413	177584.0	0.29358113637378097	0.7064188636262191	0.010202952974984981	0.004622361765218908	2.2073029964373165	1.0324771728564154e-07	1.3078044189514595e-06	True	-1.141037188071646	16.08613471396331
ReplogleWeissman2022_rpe1	MAX	collectri	87	11413	338924.0	0.34133691062118116	0.6586630893788189	0.015837816289358576	0.007565217391304348	2.0935044520416506	1.6374825587742866e-07	1.5556084308355724e-06	True	-0.8131587397650119	15.62493561361798
ReplogleWeissman2022_rpe1	TFDP1	collectri	167	11413	775167.0	0.40670450914520734	0.5932954908547927	0.017368236519919204	0.014421416234887737	1.2043364006027808	1.6912552746750386e-05	0.00012853540087530294	True	-0.6977364102755407	10.987454445669547
ReplogleWeissman2022_rpe1	YY1	collectri	86	11413	393146.0	0.40054894561281607	0.5994510543871839	0.011562777943415276	0.0074789112096704065	1.5460509717596773	0.0007295010650887103	0.004620173412228499	True	-0.6245838201409711	7.223149729976852
ReplogleWeissman2022_rpe1	STAT5A	collectri	95	11413	442514.0	0.408134767831697	0.5918652321683029	0.010971847785179185	0.008255126868265555	1.329094992756232	0.0010050078533491045	0.005875430527271688	True	-0.539005912886186	6.902759923223913
ReplogleWeissman2022_rpe1	GABPA	collectri	67	11413	301296.0	0.3940204349321473	0.6059795650678528	0.00878032524079045	0.0058362369337979095	1.5044497576757367	0.0013672458640161095	0.007422191833230309	True	-0.4710907890209103	6.594956880780469
ReplogleWeissman2022_rpe1	ATF4	collectri	49	11413	239216.0	0.4277542437285087	0.5722457562714914	0.00508040149352167	0.004274995637759554	1.1883992228315383	0.04023028383211749	0.1528750785620465	False	-0.21173966229643626	3.213135237809994
ReplogleWeissman2022_rpe1	SP1	collectri	190	11413	1050219.0	0.48431336380028317	0.5156866361997168	0.017793645641141644	0.0163750754115315	1.0866298440745605	0.22879361098117168	0.6687813244065018	False	-0.23823324211349478	1.474934943899718
ReplogleWeissman2022_rpe1	HSF1	collectri	19	11413	102272.0	0.4716320723828321	0.5283679276171679	0.0024230967967080216	0.001662001399580126	1.4579390831561108	0.3343486012356339	0.9075176319252921	False	0.56159467006258	1.0955711140242221
ReplogleWeissman2022_rpe1	NANOG	collectri	72	11413	401803.0	0.4889684764936671	0.511031523506333	0.0063916054108002045	0.006269046582498911	1.0195498353200048	0.37326835082119825	0.9185077223740642	False	-0.13798389926223548	0.9854576788117205
ReplogleWeissman2022_rpe1	GATA1	collectri	64	11413	361012.0	0.4942445018838167	0.5057554981161834	0.00551011477040449	0.005576370131567482	0.9881185503114428	0.4368226752652115	0.9747683719290506	False	0.02118666293140163	0.8282279436616294
ReplogleWeissman2022_rpe1	MYBL2	collectri	888	11413	5062227.0	0.499492340408401	0.5005076595915989	0.07293064019275142	0.07218925290626778	1.0102700506881028	0.4798736389383436	0.985686393494976	False	-0.02630478282520482	0.7342324619489305
ReplogleWeissman2022_rpe1	STAT5B	collectri	171	11413	992488.0	0.5085449392633721	0.4914550607366279	0.015464486694835541	0.014761740331491713	1.0476059290817246	0.6495865982357756	1.0	False	0.008952486484694738	0.4314191211421671
ReplogleWeissman2022_rpe1	E2F6	collectri	156	11413	907970.0	0.5099728829247799	0.4900271170752201	0.013600797243992137	0.01348431152217132	1.0086386109983656	0.6658809518637602	1.0	False	-0.01772217020907972	0.40664437537491904
ReplogleWeissman2022_rpe1	MYB	collectri	66	11413	397435.0	0.527621346205417	0.472378653794583	0.005185550844258254	0.005749629758689781	0.9018930021400076	0.7808539652284681	1.0	False	0.10004767316388022	0.24736713096875326
ReplogleWeissman2022_rpe1	FOXO1	collectri	65	11413	403016.0	0.543261732572168	0.45673826742783197	0.008367244491309505	0.005663007492594529	1.4775266503269306	0.8858548646836294	1.0	False	0.04115348200693891	0.12120215140747244
ReplogleWeissman2022_rpe1	NFYB	collectri	79	11413	494523.0	0.5484784728052732	0.4515215271947268	0.006478598618573437	0.006874347372084928	0.9424310800588094	0.931551501154136	1.0	False	0.2641878751524621	0.07090380205860448
ReplogleWeissman2022_rpe1	USF2	collectri	104	11413	663236.0	0.5587723850669615	0.4412276149330386	0.01141350888395972	0.009030129373968916	1.2639363636208085	0.9806227444488802	1.0	False	0.22150211468301584	0.019567455613349962
ReplogleWeissman2022_rpe1	ETV4	collectri	71	11413	489692.0	0.6043170439442049	0.39568295605579507	0.005610371950012205	0.006182514803204459	0.9074579080836641	0.9987988075708418	1.0	False	0.4517103473667746	0.0012019144390238736
ReplogleWeissman2022_rpe1	CLOCK	collectri	715	11413	4913573.0	0.6021317856768659	0.3978682143231342	0.047539337278558205	0.05895448548812665	0.8063735419781173	1.0	1.0	False	0.52329168247386	-0.0
