Dataset	TF	Top_Weight	Top_ROC_AUC	Top_MWU_Adjusted_P_Value	Top_MWU_Significant_FDR_BH	Top_N_Cells	Top_N_Pos	Top_N_Control	Second_Weight	Second_ROC_AUC	Second_MWU_Adjusted_P_Value	Second_MWU_Significant_FDR_BH	AUC_Diff	DeLong_Z	DeLong_P_Value	DeLong_P_Value_FDR_BH	DeLong_Significant_FDR_BH
NadigOConner2024_hepg2	POLR2G	CORRELATION	0.7722076223847247	4.0228192624395827e-07	True	4955	32	4923	UNIFORM	0.7358095927280114	1.4066682437255663e-05	True	0.03639802965671335	2.6960247585791355	0.0070172450732456865	0.03508622536622843	True
NadigOConner2024_hepg2	POLR2C	CORRELATION	0.7710605392002352	8.056606445434767e-12	True	4981	58	4923	UNIFORM	0.7159147422023296	8.236306178923073e-08	True	0.05514579699790556	2.7733537470731693	0.005548177314606471	0.03508622536622843	True
NadigOConner2024_hepg2	KAT5	NONZERORATE	0.7621707630848399	0.03772059079481497	True	4929	6	4923	CORRELATION	0.7523190466517706	0.03963030854616552	True	0.009851716433069257	0.059853256907041325	0.9522725086924314	0.9739150657081685	False
NadigOConner2024_hepg2	SUPT5H	NONZERORATE	0.7564851656689489	0.0006588221552102463	True	4940	17	4923	UNIFORM	0.7475116798699979	0.0009816956460125146	True	0.008973485798950964	0.5123322727442291	0.6084184822477119	0.7204955710828167	False
NadigOConner2024_hepg2	ATF4	CORRELATION	0.754842760327221	9.030064547743521e-05	True	4945	22	4923	SPECIFICITY	0.6035030376895094	0.1200840475857436	False	0.15133972263771156	2.490691480896082	0.012749477525479936	0.05215695351332701	True
NadigOConner2024_hepg2	POLR2I	CORRELATION	0.7531534503534889	7.536936760582353e-22	True	5056	133	4923	UNIFORM	0.6949870104878284	1.6456223226952084e-13	True	0.0581664398656605	3.8914742825026587	9.963695158891354e-05	0.0037167751067969995	True
NadigOConner2024_hepg2	MAX	NONZERORATE	0.7497641456203309	4.8881356541556934e-08	True	4968	45	4923	UNIFORM	0.7271898345633871	6.059863723615837e-07	True	0.02257431105694374	1.5107845890003484	0.13084334238385853	0.28593502870787363	False
NadigOConner2024_hepg2	MED1	CORRELATION	0.728897752663749	0.01320961126661769	True	4934	11	4923	SPECIFICITY	0.6587077354901852	0.10333575518566156	False	0.07019001717356377	1.115228416303806	0.2647525518641527	0.41913299823568223	False
NadigOConner2024_hepg2	POLR2E	CORRELATION	0.716901349484349	2.1471469552521527e-16	True	5054	131	4923	UNIFORM	0.673355941033907	1.0261349944959474e-10	True	0.04354540845044208	2.136526764854839	0.03263650178400914	0.10490304144860081	False
NadigOConner2024_hepg2	SUPT4H1	SPECIFICITY	0.7132990917268797	0.0844402860904076	True	4930	7	4923	UNIFORM	0.7063056788833754	0.08258454355760486	True	0.006993412843504299	0.7864529170064711	0.4316021923746687	0.5885484441472755	False
NadigOConner2024_hepg2	POLR2K	CORRELATION	0.7096316237084062	3.956297117827071e-11	True	5014	91	4923	UNIFORM	0.6789815912302201	2.9094711202228124e-08	True	0.030650032478186096	1.5426300520074325	0.12292056218159603	0.28593502870787363	False
NadigOConner2024_hepg2	GTF2H1	CORRELATION	0.7076308483986729	9.691678166696268e-06	True	4965	42	4923	UNIFORM	0.7031862104988248	1.770886001681173e-05	True	0.0044446378998480585	1.028309751109297	0.3038041456378483	0.4427238739406318	False
NadigOConner2024_hepg2	POLR2F	UNIFORM	0.7012138836821223	5.969947240434987e-09	True	5002	79	4923	CORRELATION	0.6969430495452758	9.540057527027713e-09	True	0.004270834136846591	0.20560796947150325	0.8370971517977922	0.9187651666073329	False
NadigOConner2024_hepg2	NELFA	UNIFORM	0.6736745886654478	0.00039649191058464453	True	4963	40	4923	NONZERORATE	0.6735222425350396	0.0004269508108362563	True	0.00015234613040826517	0.02387170801417815	0.9809549415838945	0.9809549415838945	False
NadigOConner2024_hepg2	NRF1	UNIFORM	0.6711625702484936	0.002714610929126955	True	4953	30	4923	SPECIFICITY	0.6468616697135893	0.011197587255460344	True	0.0243009005349043	0.8560916625935554	0.3919470799585545	0.5511755811917173	False
