Dataset	TF	Weight	N_Pert	N_Control	U_Stat	MWU_AUC_Effect	ROC_AUC	PR_AUC	AP_Baseline	AP_Lift	P_Value	Adjusted_P_Value	Significant_FDR_BH	Mean_Diff	Score
NadigOConner2024_hepg2	LIN52	SPECIFICITY	32	4923	75298.0	0.47797328864513505	0.5220267113548649	0.007266667370935017	0.006458123107971746	1.125198025718219	0.3335428913291698	0.5175665555107807	False	0.03814241520212369	1.0979838122133068
NadigOConner2024_hepg2	TNRC6A	SPECIFICITY	87	4923	208796.0	0.48749827808013524	0.5125017219198648	0.020085991494488947	0.017365269461077845	1.1566760619240186	0.344451905280335	0.5183295238174643	False	-0.04221869882952935	1.0658008055884087
NadigOConner2024_hepg2	YBX1	SPECIFICITY	35	4923	82799.0	0.4805374191114593	0.5194625808885407	0.007834703188712152	0.0070592981040742235	1.1098416688467099	0.34555301587830956	0.5183295238174643	False	-0.003361601447798568	1.062609200720385
NadigOConner2024_hepg2	CDK12	SPECIFICITY	17	4923	39967.0	0.47755433678651227	0.5224456632134877	0.003961954554566617	0.0034412955465587046	1.151297382327005	0.3744466897183915	0.5472912528938042	False	-0.31653969517835995	0.9823058367093559
NadigOConner2024_hepg2	GATA1	SPECIFICITY	20	4923	47234.0	0.47972780824700384	0.5202721917529962	0.006038475038340175	0.004046125834513453	1.4924091057257745	0.3770228631046207	0.5472912528938042	False	-0.07986786652002922	0.9754494485331076
NadigOConner2024_hepg2	RAD51	SPECIFICITY	46	4923	110521.5	0.4880441406353496	0.5119558593646505	0.010635685611710476	0.009257395854296638	1.1488852566215078	0.38992288185455576	0.5570326883636512	False	0.08703391682551964	0.9418062982458183
NadigOConner2024_hepg2	CHEK1	SPECIFICITY	63	4923	152811.0	0.49270189489567917	0.5072981051043207	0.012918672237477672	0.01263537906137184	1.0224206313660902	0.42097719049080823	0.5919991741276991	False	-0.004202497567565133	0.86517662612426
NadigOConner2024_hepg2	GABPA	SPECIFICITY	82	4923	199520.5	0.4942467660508415	0.5057532339491585	0.016250505476257525	0.016383616383616385	0.9918753647398647	0.4289959254423685	0.593994358304818	False	0.02158436590309118	0.8463078579025614
NadigOConner2024_hepg2	CTDP1	SPECIFICITY	82	4923	200911.0	0.4976912749017801	0.5023087250982199	0.016291844765399133	0.016383616383616385	0.9943985737905201	0.47137228328365827	0.6320283453791833	False	-0.058547005408622566	0.7521070868067885
NadigOConner2024_hepg2	TBP	SPECIFICITY	75	4923	183772.0	0.4977236102647437	0.5022763897352563	0.015105459271066579	0.015006002400960384	1.006627805823877	0.473000162126669	0.6320283453791833	False	0.03718029585240282	0.748659547727749
NadigOConner2024_hepg2	STAT5B	SPECIFICITY	91	4923	223225.0	0.49827787487750924	0.5017221251224908	0.018118436717393955	0.01814918228958915	0.9983059527583877	0.47753252761982734	0.6320283453791833	False	-0.08008877151336655	0.7391230007116641
NadigOConner2024_hepg2	LIN54	SPECIFICITY	137	4923	336918.0	0.49954407362432557	0.5004559263756745	0.027385335174114307	0.02707509881422925	1.0114583648249518	0.49273825821609873	0.6427020759340418	False	0.022683123925369975	0.7077771623228265
NadigOConner2024_hepg2	CDK7	SPECIFICITY	18	4923	45263.0	0.5107883630126165	0.48921163698738346	0.0035997434498095467	0.0036429872495446266	0.9881295769727205	0.562937965463528	0.7237773841673931	False	0.2573595097530742	0.5745858425909045
NadigOConner2024_hepg2	ERCC3	SPECIFICITY	38	4923	95222.0	0.5090071308679988	0.4909928691320013	0.007777600947552513	0.007659746018947792	1.0153862710738952	0.5760298375172298	0.7301786672753617	False	0.2549751039816366	0.5515958183826933
NadigOConner2024_hepg2	VHL	SPECIFICITY	25	4923	63219.0	0.5136624009750153	0.4863375990249848	0.0051228954311998	0.0050525464834276475	1.0139234637430645	0.5933180450382203	0.7416475562977753	False	-0.24506591834929736	0.5220246914856017
NadigOConner2024_hepg2	GTF2H3	SPECIFICITY	34	4923	86144.0	0.5146551003094717	0.48534489969052824	0.008437407649094952	0.00685898729070002	1.2301244034283436	0.6160799854741884	0.759550667022972	False	0.4790226805732055	0.48437847732894357
NadigOConner2024_hepg2	RAD51D	SPECIFICITY	37	4923	94591.0	0.5192999214937057	0.48070007850629426	0.0073832464952892154	0.007459677419354839	0.9897541247739057	0.6574368638909266	0.7991661046612076	False	-0.009159412299953096	0.4194065440413568
NadigOConner2024_hepg2	MYB	SPECIFICITY	39	4923	99986.0	0.5207685536753178	0.4792314463246822	0.007368296883047312	0.007859733978234583	0.9374740803507888	0.672755368456317	0.7991661046612076	False	0.18709006179086812	0.3963735095387825
NadigOConner2024_hepg2	HDAC7	SPECIFICITY	46	4923	117619.0	0.5193854931157212	0.48061450688427876	0.008613330632385775	0.009257395854296638	0.9304269546157591	0.6748513772694642	0.7991661046612076	False	0.051465348617835874	0.3932627941761995
NadigOConner2024_hepg2	GTF2H2	SPECIFICITY	30	4923	78386.0	0.5307468345859571	0.46925316541404294	0.005638698027805288	0.0060569351907934586	0.930949044390653	0.719593136976153	0.8410828873747244	False	0.1485407355484618	0.3290693142272911
NadigOConner2024_hepg2	POLR2L	SPECIFICITY	24	4923	64007.0	0.5417343760579593	0.45826562394204073	0.004613939328498357	0.004851425106124924	0.9510482440867238	0.7601950841160345	0.8684542829417435	False	0.2859884459437442	0.27418018901454455
NadigOConner2024_hepg2	ERCC2	SPECIFICITY	56	4923	145478.0	0.5276907228461158	0.4723092771538841	0.011862448693529615	0.011247238401285399	1.0546987865193562	0.7623098705821971	0.8684542829417435	False	-0.05727580853620002	0.2714021516495993
NadigOConner2024_hepg2	CCND1	SPECIFICITY	39	4923	103445.5	0.5387870643812143	0.4612129356187857	0.008075633685713457	0.007859733978234583	1.0274690858592352	0.7983551643803186	0.8899033449270071	False	0.22511031604386975	0.2252017124000154
NadigOConner2024_hepg2	STAT5A	SPECIFICITY	29	4923	77877.0	0.5454831998991364	0.45451680010086365	0.005236265869577186	0.0058562197092084005	0.8941375374533181	0.8012151861079251	0.8899033449270071	False	0.1390818130963653	0.22162572116650156
NadigOConner2024_hepg2	HSF1	SPECIFICITY	32	4923	85873.0	0.5451008023562868	0.4548991976437132	0.00811031981159253	0.006458123107971746	1.2558323333262809	0.810815728578562	0.8899033449270071	False	0.6764687244730626	0.20971446575356947
NadigOConner2024_hepg2	CLOCK	SPECIFICITY	225	4923	573850.0	0.5180671225765681	0.48193287742343205	0.04169797376826255	0.043706293706293704	0.9540496398178472	0.8206886403215732	0.8899033449270071	False	0.13844995291874085	0.19761148589276664
NadigOConner2024_hepg2	ZBTB17	SPECIFICITY	127	4923	329295.0	0.52668576391388	0.4733142360861199	0.02375128145555147	0.02514851485148515	0.9444407192955505	0.8481465935127528	0.908728493049378	False	0.15797575967449515	0.16470178842204536
NadigOConner2024_hepg2	YY1	SPECIFICITY	50	4923	136564.0	0.5547999187487305	0.44520008125126953	0.008619906071167204	0.010054293183189221	0.8573358578382901	0.9091384790468572	0.954118188250515	False	0.2749611041445162	0.09525785422178913
NadigOConner2024_hepg2	USF2	SPECIFICITY	53	4923	144986.0	0.5556743663742387	0.4443256336257612	0.010439325692651172	0.01065112540192926	0.9801148046534384	0.918712661712533	0.954118188250515	False	0.14007813489922594	0.08478186959381981
NadigOConner2024_hepg2	GABPB1	SPECIFICITY	40	4923	111283.0	0.5651178143408491	0.43488218565915093	0.009917481507351653	0.008059641345960105	1.2305115180246562	0.9223142486421645	0.954118188250515	False	0.09721511971982214	0.08086927982785216
NadigOConner2024_hepg2	NANOG	SPECIFICITY	28	4923	82355.0	0.5974507414178346	0.4025492585821654	0.0044843086208612975	0.005655423146839022	0.7929218564958673	0.9625543697782353	0.9844306054550134	False	0.5448856033732635	0.03816472633430595
NadigOConner2024_hepg2	RBMX	SPECIFICITY	13	4923	43342.0	0.6772293317083079	0.3227706682916921	0.0019387112781597314	0.002633711507293355	0.7361137591535719	0.9864671862158079	0.9891929493956584	False	0.7055015275850345	0.01362521690511723
NadigOConner2024_hepg2	ASF1B	SPECIFICITY	45	4923	132723.0	0.5991062360349381	0.400893763965062	0.007325284261684991	0.009057971014492754	0.808711382490023	0.9891929493956584	0.9891929493956584	False	1.1838050816949803	0.010865870942506945
NadigOConner2024_hepg2	RUVBL2	UNIFORM	29	4923	11659.0	0.08166453031863105	0.9183354696813689	0.16749254687713142	0.0058562197092084005	28.600796280536372	3.620156770221561e-15	3.258141093199405e-13	True	-5.698714815428638	33.25225906331968
NadigOConner2024_hepg2	POLR2I	UNIFORM	133	4923	199710.0	0.30501298951217165	0.6949870104878284	0.052924681794018234	0.026305379746835444	2.0119337680492944	7.313876989756482e-15	3.291244645390417e-13	True	-1.2228457143518918	32.54900289378863
NadigOConner2024_hepg2	RUVBL1	UNIFORM	45	4923	37763.0	0.17046064955876047	0.8295393504412396	0.176393211617244	0.009057971014492754	19.473810562543736	1.2467264248537668e-14	3.7401792745613003e-13	True	-4.499745231380978	32.015670045932445
NadigOConner2024_hepg2	POLR2E	UNIFORM	131	4923	210657.0	0.3266440589660931	0.673355941033907	0.060199443508896895	0.0259200633161852	2.3225037213279762	5.70074996942193e-12	1.282668743119934e-10	True	-1.1541862219211882	25.890423376160292
NadigOConner2024_hepg2	POLR2F	UNIFORM	79	4923	116203.0	0.2987861163178776	0.7012138836821223	0.03398123872031421	0.015793682526989206	2.1515715959368564	3.9799648269566577e-10	7.163936688521984e-09	True	-1.252442723792603	21.644577948131236
NadigOConner2024_hepg2	MYC	UNIFORM	52	4923	65183.0	0.2546250722667542	0.7453749277332459	0.037843704398655774	0.010452261306532663	3.6206236419867786	5.414531505238964e-10	8.121797257858446e-09	True	-3.0536065687741596	21.336764571191807
NadigOConner2024_hepg2	POLR2K	UNIFORM	91	4923	143814.0	0.3210184087697799	0.6789815912302201	0.04037525631880876	0.01814918228958915	2.2246322547528257	2.262921982395521e-09	2.9094711202228124e-08	True	-1.1909918827911603	19.906608946189554
NadigOConner2024_hepg2	POLR2C	UNIFORM	58	4923	81116.0	0.28408525779767035	0.7159147422023296	0.024056431672875384	0.011644248142943184	2.065949761424005	7.3211610479316215e-09	8.236306178923073e-08	True	-1.3541863957668516	18.73249690844551
NadigOConner2024_hepg2	ATR	UNIFORM	100	4923	170618.5	0.3465742433475523	0.6534257566524477	0.03710578724033949	0.019908421262193908	1.8638236930822527	6.946884341895036e-08	6.569257823933221e-07	True	-0.9649937417370206	16.482387481020627
NadigOConner2024_hepg2	POLR2B	UNIFORM	117	4923	206263.0	0.3581010814405086	0.6418989185594912	0.038226166846201164	0.023214285714285715	1.6466656487594347	7.299175359925801e-08	6.569257823933221e-07	True	-0.9998002770464827	16.432919366572705
NadigOConner2024_hepg2	MYBL2	UNIFORM	136	4923	249779.0	0.37306729516913406	0.6269327048308659	0.03787343341681683	0.02688278315872702	1.4088360268799731	2.1193242702210116e-07	1.7339925847262823e-06	True	-1.0065252476958644	15.366998353544723
NadigOConner2024_hepg2	POLR2A	UNIFORM	22	4923	23210.0	0.21430022344099126	0.7856997765590088	0.013395477534013335	0.004448938321536906	3.0109380184407244	1.7941870702284302e-06	1.3456403026713227e-05	True	-1.7630062420058357	13.230958524274332
NadigOConner2024_hepg2	POLR2G	UNIFORM	32	4923	41619.5	0.2641904072719886	0.7358095927280114	0.013809785908687757	0.006458123107971746	2.13835903679837	2.0318541298258177e-06	1.4066682437255663e-05	True	-1.4066815523951153	13.106561817327856
NadigOConner2024_hepg2	GTF2H1	UNIFORM	42	4923	61371.0	0.29681378950117526	0.7031862104988248	0.02178555666728444	0.008459214501510574	2.5753640203111248	2.7547115581707134e-06	1.770886001681173e-05	True	-1.1995664764442409	12.802197818419259
NadigOConner2024_hepg2	POLR2H	UNIFORM	33	4923	45340.0	0.27908580010956613	0.7209141998904339	0.013955577182292315	0.006658595641646489	2.095873955013355	5.838829550409857e-06	3.503297730245915e-05	True	-1.305169896799912	12.050980200661167
NadigOConner2024_hepg2	NELFA	UNIFORM	40	4923	64260.0	0.3263254113345521	0.6736745886654478	0.015577004469534948	0.008059641345960105	1.9327168295575485	7.489291644376618e-05	0.0004212726549961848	True	-1.0262233667492293	9.499451245427927
NadigOConner2024_hepg2	TRRAP	UNIFORM	17	4923	20950.0	0.25032560251400987	0.7496743974859902	0.01439837131828286	0.0034412955465587046	4.183997312489255	0.00018579702552074285	0.0009836313115804034	True	-1.5707792223818817	8.590855740750664
NadigOConner2024_hepg2	SUPT5H	UNIFORM	17	4923	21131.0	0.25248832013000205	0.7475116798699979	0.008613298456037683	0.0034412955465587046	2.5029231984015383	0.00020724685860264196	0.0010362342930132096	True	-1.58083941806902	8.481599921590202
NadigOConner2024_hepg2	NRF1	UNIFORM	30	4923	48566.0	0.32883742975150654	0.6711625702484936	0.010174117926046352	0.0060569351907934586	1.6797468695902527	0.0006032468731393233	0.0028574851885546895	True	-0.6859228390761317	7.413184036830506
NadigOConner2024_hepg2	POLR2D	UNIFORM	82	4923	160528.0	0.3976556036127089	0.602344396387291	0.023599130816460062	0.016383616383616385	1.4404103626388123	0.0007224327293871028	0.0032509472822419626	True	-0.6777468398967208	7.232886250427253
NadigOConner2024_hepg2	NELFB	UNIFORM	107	4923	219703.0	0.41708288958370116	0.5829171104162988	0.027807655828608824	0.021272365805168985	1.307219708578527	0.0016369982338701062	0.007015706716586169	True	-0.41424694686219443	6.4148910594757576
NadigOConner2024_hepg2	ATF4	UNIFORM	22	4923	35036.0	0.3234908499990767	0.6765091500009234	0.009139899621950644	0.004448938321536906	2.054400165024815	0.0021103143910857184	0.008633104327168848	True	-0.7534961683109542	6.160918342079078
NadigOConner2024_hepg2	GTF2F2	UNIFORM	75	4923	150133.0	0.40661656171711014	0.5933834382828899	0.0213164921090812	0.015006002400960384	1.420531034149171	0.002703689168059998	0.010579653266321733	True	-0.5069485655190427	5.913138080049514
NadigOConner2024_hepg2	NFYC	UNIFORM	106	4923	220556.0	0.42265224073371427	0.5773477592662858	0.028670725335351463	0.021077749055478226	1.3602365821837972	0.0031755301462152337	0.011908238048307127	True	-0.7805099920100131	5.752280685390386
