Dataset	TF	CausalPath_MWU-pvalue	CausalPath_MWU-adjusted-pvalue	CausalPath_ROC-AUC	CollecTRI_MWU-pvalue	CollecTRI_MWU-adjusted-pvalue	CollecTRI_ROC-AUC	DoRothEA_MWU-pvalue	DoRothEA_MWU-adjusted-pvalue	DoRothEA_ROC-AUC	Ensemble_MWU-pvalue	Ensemble_MWU-adjusted-pvalue	Ensemble_ROC-AUC	Best3_Top, Second	Best3_DeLongs-pvalue	Best3_DeLongs-adjusted-pvalue	Best3_Winner	Best4_Top, Second	Best4_DeLongs-pvalue	Best4_DeLongs-adjusted-pvalue	Best4_Winner
NormanWeissman2019_filtered	HNF4A	0.012943508133017	0.0230106811253636	0.5425116708719262	4.45576843621864e-06	1.336730530865592e-05	0.5848380087354598	2.1909098963160377e-23	7.887275626737735e-23	0.6889812959593026	3.8411264867327055e-24	2.1126195677029878e-23	0.6922804424059434	DoRothEA, CollecTRI	7.471623500546364e-06	4.1093929253005e-05	DoRothEA	Ensemble, DoRothEA	0.6205452126896596	0.8532496674482819	
NadigOConner2024_hepg2	HSF1	0.985076269041105	0.9983473175584424	0.38878732480195	0.5735443136221121	0.9129889073984642	0.4905101056266504	0.0076146897130094	0.0338430653911529	0.6242636603696933	0.057895504772489	0.1640048658327671	0.5805276254316474	DoRothEA, CollecTRI	0.0085500929452324	0.0511083376140236	DoRothEA	DoRothEA, Ensemble	0.0574331353547514	0.2297325414190059	
NadigOConner2024_jurkat	HSF1	0.0287326878947076	0.1061860204804413	0.597081830383357	0.1104950485032898	0.3102360977207753	0.5625445642144116	0.0037781279273134	0.0245578315275371	0.6365080530156866	0.0224202918148903	0.1008913131670063	0.6025186645415653	DoRothEA, CausalPath	0.5392434619522595	0.6933130225100479		DoRothEA, Ensemble	0.1382267239143223	0.3900985290428793	
ReplogleWeissman2022_K562_essential	HSF1	0.5515373915960805	0.8166995990941961	0.4966749542081533	0.0131507557488235	0.0479063245135714	0.5570313967687394	7.019634396509867e-06	3.790602574115328e-05	0.6114899375352245	4.927104582333334e-06	4.244890101702565e-05	0.6134691139864739	DoRothEA, CollecTRI	0.0572393132976559	0.1524028324938667		Ensemble, DoRothEA	0.8830415267498288	0.8830415267498288	
ReplogleWeissman2022_K562_gwps	HSF1	0.1446356417897407	0.4952675006739607	0.5200297996954165	0.0001195032607086	0.0048453140250958	0.5694377004234272	3.7102004004690805e-09	3.339180360422172e-07	0.6092688908476619	1.0333805687622156e-08	6.981059842304746e-07	0.6059649219268599	DoRothEA, CollecTRI	0.0403568625928557	0.1210705877785672		DoRothEA, Ensemble	0.7122810462390483	0.9022226585694612	
ReplogleWeissman2022_rpe1	HSF1	0.0523794312334534	0.0914072427407325	0.6075297329453485	0.3343486012356339	0.907517631925292	0.5283679276171679	0.0005595262739404	0.0027276905854598	0.7160071386738115	0.0093867217382038	0.024162117066858	0.655771119729579	DoRothEA, CausalPath	0.1755810702378695	0.2368662411387072		DoRothEA, Ensemble	0.2805974024054506	0.4559707789088572	
NormanWeissman2019_filtered	IRF1	4.1470673377993105e-187	6.635307740478897e-186	0.9178903353248814	1.0537466750222037e-178	1.5806200125333052e-177	0.9082734249769272	4.098980586233905e-193	7.378165055221029e-192	0.9246282038827088	5.76939924226984e-185	1.903901749949047e-183	0.9154589870630334	DoRothEA, CausalPath	0.3526872250150199	0.4970815430524265		DoRothEA, CausalPath	0.3526872250150199	0.8532496674482819	
PapalexiSatija2021_eccite_RNA	IRF1	8.825273596790945e-20	4.412636798395472e-19	0.5957976359456257	3.1800170913052567e-32	1.378007406232278e-31	0.6247893701141092	4.9794864113400945e-39	1.6598288037800316e-38	0.6381278957947455	1.6724518723411615e-31	8.362259361705806e-31	0.623292989784304	DoRothEA, CollecTRI	0.0996299309610159	0.2176699815290089		DoRothEA, CollecTRI	0.0996299309610159	0.2490748274025398	
ReplogleWeissman2022_K562_gwps	IRF1	0.8010616694577211	0.9478530748557328	0.4852022555835462	0.2267429002432216	0.7223380964891203	0.5131209071033503	0.0812091356595789	0.6943768486860512	0.5244520897137663	0.2708878644220679	0.7627855882055198	0.5106794119459134								
FrangiehIzar2021_RNA	IRF3	0.3960898822198312	0.5809318272557525	0.5026856947721823	0.8937864155515133	0.9915694900809894	0.4871117323403153	0.6299881164123623	0.9599715182529684	0.496570267556724	0.8624433856814103	0.999995150201828	0.4887195763667039								
SunshineHein2023	IRF3	0.9680896040210912	0.9680896040210912	0.4493022907448377	0.6929783332210924	0.8434152227179917	0.4860544570427729	0.5803368699717707	0.6330947672419317	0.4943941279498525	0.6445187207570932	0.8671294986756946	0.489753295538348								
SunshineHein2023	IRF9	1.1853764286408511e-25	2.2522152144176173e-24	0.7406551702235772	1.5368763524069463e-48	2.1516268933697246e-47	0.8376901518038616	3.3748194875986146e-35	2.024891692559169e-34	0.7851622046493902	3.1192994480609786e-39	3.5871943652701264e-38	0.8019999682418699	CollecTRI, DoRothEA	1.51349758206241e-06	1.0594483074436873e-05	CollecTRI	CollecTRI, Ensemble	1.893414955041001e-05	0.0001325390468528	CollecTRI
NormanWeissman2019_filtered	JUN	0.2950961178301745	0.3631952219448301	0.5096578624906174	3.88054039626511e-05	0.0001058329198981	0.570863459354731	3.65116251161291e-07	8.215115651129047e-07	0.5888226312446672	4.699281636162483e-08	1.5507629399336197e-07	0.5957237622936621	DoRothEA, CollecTRI	0.4038425243969149	0.4970815430524265		Ensemble, DoRothEA	0.7164144931883649	0.8614170257304371	
ReplogleWeissman2022_K562_gwps	JUN	0.1885792172100781	0.572128429262222	0.5175344757174882	0.0076571626804292	0.136603782218858	0.5481445634761588	0.0337805496086132	0.4560374197162795	0.5362926544943287	0.0030040294950013	0.0608816644320268	0.5545473050969821					Ensemble, CollecTRI	0.3079669466811163	0.4876143322451009	
ReplogleWeissman2022_K562_gwps	JUND	0.938956352430929	0.9984915547777272	0.4615526120505012	0.6723593086566985	0.9535266025170543	0.48889812146798	0.1211574524551237	0.7706954707553041	0.5290760223468124	0.2092356252216057	0.7187302832470975	0.5201200235281854								
FrangiehIzar2021_RNA	KLF4	0.0557113160147592	0.1361832169249671	0.5172703372409777	0.4029673070383012	0.8308527690616879	0.5026654139874138	0.1067382432281557	0.209691927491365	0.5134972768505186	0.4396540963786852	0.7850966006762234	0.5016474447631342								
ReplogleWeissman2022_K562_gwps	KLF4	0.7365359573334156	0.9046582954203908	0.4914393449693872	0.7698047586372085	0.9671349925413943	0.4900118717129298	0.600642082551821	0.9999995011210674	0.496549653578325	0.8322607560852746	0.9999973175522412	0.4869684467603274								
ReplogleWeissman2022_K562_gwps	LEF1	0.4607940291201019	0.7886027772090635	0.5020272253745197	0.9049524031214352	0.9899555729331274	0.4730150814791735	0.4732453290911549	0.9680018095046352	0.5013822223114186	0.8234828515628174	0.9999973175522412	0.4808734923878277								
GasperiniShendure2019_lowMOI	MAX	0.0125912981476921	0.0818434379599987	0.718458295694068	0.6638583317403087	0.7883317689416166	0.4588979223125565	0.4532980875036959	0.7252769400059135	0.5115928937067149	0.1118862244422319	0.4821925290972303	0.6187895212285457	CausalPath, DoRothEA	0.0363658854130728	0.0363658854130728	CausalPath	CausalPath, Ensemble	0.0308157449453477	0.0308157449453477	CausalPath
NadigOConner2024_hepg2	MAX	7.406500106641577e-08	6.059863723615837e-07	0.7271898345633871	0.2131955785325119	0.5353355081709054	0.5343895998374976	0.4934191437361391	0.8113846262067602	0.5007154625679916	2.9380735295083963e-06	3.001032247997862e-05	0.6958855259891213	CausalPath, CollecTRI	0.0004081080920699	0.0048972971048392	CausalPath	CausalPath, Ensemble	0.1993885356140782	0.3284003484211642	
NadigOConner2024_jurkat	MAX	2.8493106307377796e-29	1.2109570180635564e-27	0.8710789010106005	1.832301565138603e-05	0.0002229300237585	0.6371220181987558	0.1987372756750366	0.4305974306292461	0.5281093956264707	9.464614237967294e-25	4.259076407085282e-23	0.8389948741495546	CausalPath, CollecTRI	1.7287856662904826e-09	1.5559070996614346e-08	CausalPath	CausalPath, Ensemble	0.0117794941148781	0.1060154470339036	
ReplogleWeissman2022_K562_essential	MAX	5.2528881467934e-67	4.044723873030918e-65	0.874382136222264	6.790581015360176e-19	1.731598158916845e-17	0.6909668733170519	0.4213955266220022	0.5855800668143397	0.5043036508234704	3.4277844948704015e-52	1.9195593171274248e-50	0.8288783476318701	CausalPath, CollecTRI	4.6434378342445303e-17	4.179094050820077e-16	CausalPath	CausalPath, Ensemble	1.996460896802058e-08	1.7968148071218522e-07	CausalPath
ReplogleWeissman2022_K562_gwps	MAX	2.274204944562075e-31	2.569851587355145e-29	0.7317864238978591	1.4989066445040453e-06	9.550176620697202e-05	0.5934014704510266	0.2658331950560396	0.8412247588103643	0.512506913479626	1.7602375594508017e-27	5.351122180730438e-25	0.7159171466157856	CausalPath, CollecTRI	1.3234023526878244e-07	2.382124234838084e-06	CausalPath	CausalPath, Ensemble	0.1359243227726727	0.3228202665850977	
ReplogleWeissman2022_rpe1	MAX	1.619446398287129e-15	1.8016341180944312e-14	0.744860418296941	1.6374825587742866e-07	1.5556084308355724e-06	0.6586630893788189	0.9977087079041588	0.9999840789178064	0.4119218757396032	2.966823791675795e-11	2.9456321931638246e-10	0.7033550166124333	CausalPath, CollecTRI	0.0105818530867129	0.0286963156438232	CausalPath	CausalPath, Ensemble	0.0081646524373442	0.035380160561825	CausalPath
TianKampmann2021_CRISPRa	MEF2C	0.864238467245906	0.898495306320028	0.4696765031864782	0.7603156693235062	0.9999999958196356	0.4801537822111388	0.9538427236959292	0.9966573674292136	0.4527569963978941	0.949830450320076	0.9999999958196356	0.4538826544749238								
NadigOConner2024_hepg2	MYB	0.4038020866582992	0.5768601237975703	0.5113048641385023	0.6100419772328647	0.9516654844832688	0.4870336515674724	0.2398917039486174	0.564451068114394	0.5327999916665365	0.5601197802744827	0.7556332884835003	0.4929816611717891								
NadigOConner2024_jurkat	MYB	0.0436682643894566	0.1484720989241524	0.6369625676730786	0.0004988655534053	0.0040463539331763	0.7636620572615874	0.0064547563588407	0.0359622139992556	0.6991798571364044	0.0022025725037206	0.014940456904884	0.728126834997064	CollecTRI, DoRothEA	0.167891823887066	0.3022052829967188		CollecTRI, Ensemble	0.2551399043004978	0.459251827740896	
ReplogleWeissman2022_K562_gwps	MYB	7.330137857209043e-06	0.0001656611155729	0.5931024933516915	0.0017294692479011	0.0428524046979961	0.5628105675432228	0.0099538137287489	0.2079300237823136	0.550014753450771	0.0004115245792175	0.0125103472082135	0.5718597455890514	CausalPath, CollecTRI	0.2104744569409105	0.2912499511781764		CausalPath, Ensemble	0.2750003610873832	0.4750006236963892	
ReplogleWeissman2022_rpe1	MYB	0.4390916057143635	0.570194355333847	0.5054629356740984	0.7808539652284681	1.0	0.472378653794583	0.1660926809511944	0.3223257318631524	0.5345592081332027	0.6395946750243118	0.871604508121366	0.4872646556691067								
WesselsSatija2023	MYB	0.0535273268938999	0.08564372303024	0.6312431644185199	0.0239130732988958	0.0597826832472397	0.6611374407582938	0.0004904589029468	0.0019618356117875	0.7683193583667518	0.0045495443792367	0.0136486331377102	0.7123587313160773	DoRothEA, CollecTRI	0.0706515692694794	0.1059773539042192		DoRothEA, Ensemble	0.1350121535548733	0.20251823033231	
NadigOConner2024_hepg2	MYBL2	1.9031341265334115e-05	0.0001070512946175	0.603368343071537	0.124071642879989	0.3871035257855656	0.5289831045154199	0.0070701297737582	0.0338430653911529	0.5615777084752243	0.0103274096535631	0.0434358700135156	0.5580782282443751	CausalPath, DoRothEA	0.1359990769426692	0.2331412747588615		CausalPath, DoRothEA	0.1359990769426692	0.3263977846624061	
NadigOConner2024_jurkat	MYBL2	0.4759330432720342	0.6856662487817442	0.5026328633198862	0.7463021845378002	0.8931157290370395	0.4710976046853908	0.9242131838996857	0.9989523152766095	0.4374766454919127	0.883304516098347	0.9999681819073516	0.4480424155996675								
ReplogleWeissman2022_K562_essential	MYBL2	6.569884533291621e-07	1.0117622181269098e-05	0.6382724538502085	1.0135652878571203e-05	8.615304946785524e-05	0.6218161158117639	4.193229470338689e-06	2.830429892478615e-05	0.6273380402685543	1.0274190770695928e-07	1.0460994239254036e-06	0.6484672669802597	CausalPath, DoRothEA	0.7270145004879384	0.7270145004879384		Ensemble, CausalPath	0.698394021648433	0.861404645491466	
ReplogleWeissman2022_K562_gwps	MYBL2	0.4564197379019781	0.7886027772090635	0.5040146947880842	0.2382528313137619	0.7228623317410735	0.526111890500267	0.4717958233411926	0.9680018095046352	0.5025952578072816	0.3770180534868889	0.843819083453071	0.511491894953233								
ReplogleWeissman2022_rpe1	MYBL2	0.000646166840001	0.0017426923866694	0.5323611528816119	0.4798736389383436	0.985686393494976	0.5005076595915989	0.1844384640390568	0.3269590953419644	0.5090375247761562	0.2730602719113614	0.4866074076369134	0.506070602276683	CausalPath, DoRothEA	0.0285034166352235	0.061757402709651	CausalPath	CausalPath, DoRothEA	0.0285034166352235	0.061757402709651	CausalPath
FrangiehIzar2021_RNA	MYC	1.1075052361885025e-08	8.121705065382353e-08	0.6189287668429526	5.470338464051187e-09	4.6497876944435096e-08	0.6215043112289872	3.128339653154259e-08	2.0334207745502685e-07	0.6150383084244907	8.634893742701245e-09	7.195744785584371e-08	0.6198435188890389	CollecTRI, CausalPath	0.850266698819835	0.850266698819835		CollecTRI, Ensemble	0.6130724231378923	0.6134359602095385	
GasperiniShendure2019_lowMOI	MYC	0.3388797213178549	0.5382768544546106	0.5276422764227643	0.2505374784713085	0.7337223026399716	0.5447154471544715	0.7138201688848849	0.9141420315297644	0.4626016260162602	0.3247999021008647	0.6031998181873203	0.5302168021680217								
NadigOConner2024_hepg2	MYC	3.3853138649212394e-17	3.0467824784291154e-15	0.8361029078579352	1.682537237841285e-20	1.3123790455162025e-18	0.8705409459522805	1.8932313418199472e-16	7.572925367279787e-15	0.8278215284613823	1.4210713625689211e-19	2.0321320484735572e-17	0.8612048625759777	CollecTRI, CausalPath	0.0155298836492827	0.0511083376140236	CollecTRI	CollecTRI, Ensemble	0.01033416736258	0.0620050041754802	CollecTRI
NadigOConner2024_jurkat	MYC	1.9647085478584644e-52	1.6700022656796948e-50	0.910969680833604	2.8814649650797452e-58	1.051734712254107e-56	0.9341352308494691	1.3647203650882376e-54	5.322409423844127e-53	0.919687945642144	5.312964803979411e-57	3.5862512426861014e-55	0.9292144297786514	CollecTRI, DoRothEA	0.0372417388164924	0.1047536928519057		CollecTRI, Ensemble	0.0940037798375981	0.3900985290428793	
PapalexiSatija2021_eccite_RNA	MYC	0.0026363207265035	0.005272641453007	0.5789006205926005	8.915325014363149e-07	2.3179845037344185e-06	0.6350846297592224	6.712806707084661e-06	1.6782016767711652e-05	0.6231072694694587	9.492920507304448e-07	2.8478761521913348e-06	0.634727039227297	CollecTRI, DoRothEA	0.1678914802891142	0.2176699815290089		CollecTRI, Ensemble	0.9316801908738188	0.9363285887001886	
ReplogleWeissman2022_K562_essential	MYC	1.983650482038508e-06	2.545684785282752e-05	0.6564032024375995	7.336826105158524e-06	7.483562627261695e-05	0.6469250782981066	0.000433350233798	0.0016714937589351	0.6129204100067167	1.3182530900773942e-05	0.0001054602472061	0.6424922602611053	CausalPath, CollecTRI	0.6957207127428742	0.7270145004879384		CausalPath, CollecTRI	0.6957207127428742	0.861404645491466	
ReplogleWeissman2022_K562_gwps	MYC	1.4439229767895594e-06	4.079082409430505e-05	0.6365224478855404	8.4593778457929e-06	0.0004192091688026	0.6255350253751571	0.0002960296314447	0.0088808889433413	0.6002397340360791	1.6045829569041936e-05	0.0006097415236235	0.6213329103000846	CausalPath, CollecTRI	0.633085183850328	0.6703254887827003		CausalPath, CollecTRI	0.633085183850328	0.8591870352254452	
ReplogleWeissman2022_rpe1	MYC	1.6940435844430214e-23	3.7692469753857225e-22	0.8099892207784268	9.82432702594277e-32	2.4888295132388354e-30	0.8644416098329323	1.004315674351423e-27	1.9584155649852748e-26	0.8390105937945102	2.4069040196310115e-30	8.363991468217763e-29	0.8558335150246863	CollecTRI, DoRothEA	0.0110370444783935	0.0286963156438232	CollecTRI	CollecTRI, Ensemble	0.0026730381498666	0.0173747479741333	CollecTRI
ReplogleWeissman2022_K562_gwps	MYCN	0.7971777509323665	0.9478530748557328	0.4837545672044959	0.8327659388551131	0.9861500865045688	0.4811451906697913	0.8579624877459211	0.9999995011210674	0.4790733069023728	0.9171275804720544	0.9999973175522412	0.4729235647098025								
NadigOConner2024_hepg2	NANOG	0.0426554252224209	0.1096853791433682	0.5941499085923219	0.3140935592732329	0.6755368496761728	0.5265009721134035	0.0102938306392937	0.0411753225571751	0.6266939438785873	0.1853829254049609	0.3589014974516168	0.5489756536374453	DoRothEA, CausalPath	0.6123590631205673	0.6252137924212304		DoRothEA, CausalPath	0.6123590631205673	0.6252137924212304	
NadigOConner2024_jurkat	NANOG	0.6663111818079974	0.8455708565235106	0.4872874024830131	0.5768971569099358	0.8803761215621544	0.4942625758465453	0.3282003115702506	0.6320649984780564	0.5131612979895422	0.2258048324428751	0.4638376427474491	0.5222681262757598								
ReplogleWeissman2022_K562_essential	NANOG	0.354696222555056	0.682790228418483	0.5096795040390757	0.6954160042969074	0.8866554054785569	0.4867217734360323	0.2712918332137354	0.4904195434556309	0.5158151418373098	0.4749862474709287	0.7599779959534859	0.5016299079466466								
ReplogleWeissman2022_K562_gwps	NANOG	0.780563678415035	0.9333724408560736	0.4859549097440351	0.3595425271804647	0.8487040402070734	0.5065260990670746	0.7360235481441273	0.9999995011210674	0.4885488816343846	0.3814479494622623	0.843819083453071	0.505473715202607								
ReplogleWeissman2022_rpe1	NANOG	0.4420607923374768	0.570194355333847	0.5049748337665626	0.3732683508211982	0.9185077223740642	0.511031523506333	0.9481837313247098	0.9999840789178064	0.4444553968671203	0.8806951210068736	0.9999999999778226	0.4597802700624044								
ReplogleWeissman2022_K562_gwps	NCOA1	0.3145491317862661	0.7108810378369613	0.510236273804094	0.85838638390037	0.9861500865045688	0.4772576646138349	0.4473258503285192	0.951007713296852	0.5028064494512692	0.6737099346406482	0.9776029600513464	0.4904592679698438								
ReplogleWeissman2022_K562_gwps	NCOA2	0.3475061890560088	0.7590365183523944	0.5080137371842123	0.4164457644216946	0.8598833839447954	0.5043127387254573	0.7458560727335045	0.9999995011210674	0.4864789251490986	0.3790162681053248	0.843819083453071	0.5062968572002948								
ReplogleWeissman2022_K562_gwps	NCOA3	0.3727516164120699	0.7728611496250257	0.5101687485957326	0.9144881077319472	0.9899555729331274	0.4571127868154566	0.0924344507311308	0.7026517770215218	0.5415399048448704	0.6968433110985814	0.9792094244517237	0.4838547682022618								
ReplogleWeissman2022_K562_gwps	NFE2L2	0.065046920528555	0.3000123273357845	0.537098689339087	0.6194626554480444	0.9409120818571264	0.4925478848978714	0.2677425071404665	0.8412247588103643	0.5151865909269502	0.4201896244530359	0.8561805032139952	0.5049361783775419								
ReplogleWeissman2022_K562_gwps	NFKB1	0.3295577602362127	0.7364066510260594	0.5071564007608027	0.7943806827648218	0.9807512218697872	0.4866695999632494	0.7955234703279632	0.9999995011210674	0.4866043594013208	0.9163536790004884	0.9999973175522412	0.4775972423640516								
ReplogleWeissman2022_K562_gwps	NFKB2	0.9236468361862732	0.9984915547777272	0.4740040773202307	0.5355055365636149	0.9037171005689472	0.4983799048554649	0.2095980878803962	0.8412247588103643	0.5146859014614945	0.1855512292468694	0.7098016613520532	0.5162601486047349								
ReplogleWeissman2022_K562_gwps	NFYA	0.3894353879403542	0.7858249792367863	0.5071988965930623	0.2638545847671585	0.7641502909490435	0.5161904601099292	0.2771582118031637	0.8412247588103643	0.5151597623707208	0.2847663694425323	0.7807509210429799	0.5145812546399602								
NadigOConner2024_hepg2	NFYB	0.0139839424934908	0.0449483865862205	0.5628720761261895	0.0563162626481618	0.2583922639150955	0.5453854747730433	0.3853345079229566	0.7253899937716413	0.5083399740620947	0.0601444186241695	0.1640048658327671	0.5444440538133408	CausalPath, CollecTRI	0.6252137924212304	0.6252137924212304		CausalPath, CollecTRI	0.6252137924212304	0.6252137924212304	
NadigOConner2024_jurkat	NFYB	0.0360159803928143	0.1275565972245509	0.6108242902136032	0.5813682360536538	0.8803761215621544	0.4873485293332621	0.6006754544336228	0.8314245782274046	0.4842867056607514	0.3818643955289778	0.6428716261423865	0.5185196482906406								
ReplogleWeissman2022_K562_essential	NFYB	0.7364852183395589	0.945156030202434	0.4654464453449988	0.0516721707352039	0.1647050442184626	0.5889837900217385	0.2724553019197949	0.4904195434556309	0.5330741257615201	0.2968247049886537	0.6111966720416993	0.5291491103298355								
ReplogleWeissman2022_K562_gwps	NFYB	0.5510993122777956	0.8392270941569527	0.4960675286696427	0.6402743308654283	0.948712131448442	0.4890023468787717	0.0881541134300552	0.7026517770215218	0.5414019683062191	0.0989419155531191	0.5831057965736678	0.5394238740139456								
ReplogleWeissman2022_rpe1	NFYB	0.1830417913625089	0.2761138886654796	0.5294584124033552	0.931551501154136	1.0	0.4515215271947268	3.706646519330315e-06	2.8911842850776455e-05	0.6460609542527009	0.0005988217259183	0.0021342620487858	0.6055808000425897	DoRothEA, CausalPath	0.0011721309914317	0.0050792342962043	DoRothEA	DoRothEA, Ensemble	0.015610463380072	0.0405872047881873	DoRothEA
ReplogleWeissman2022_K562_gwps	NR3C1	0.851889653909808	0.9741417727909524	0.4759089013624503	0.9607702115122934	0.9986814806952088	0.4594159146463523	0.8638542578355342	0.9999995011210674	0.4746812832412328	0.9634684657681678	0.9999973175522412	0.4586607856636466								
ReplogleWeissman2022_K562_gwps	NR4A1	0.2659564475397863	0.6753500802695698	0.5146991643194446	0.1674822467305616	0.6456050426677296	0.522673254716374	0.4668806787515767	0.9680018095046352	0.5019545365991338	0.2587871850032192	0.7627855882055198	0.5152169658551868								
NadigOConner2024_hepg2	NRF1	0.0006032468731393	0.0027146109291269	0.6711625702484936	0.296945231752409	0.6755368496761728	0.5281941905342271	0.0231003961255086	0.0840014404563949	0.6054032094251472	0.0260952527545101	0.0932905285973736	0.6026542081386689	CausalPath, DoRothEA	0.2189335656141094	0.2919114208188126		CausalPath, DoRothEA	0.2189335656141094	0.3284003484211642	
NadigOConner2024_jurkat	NRF1	3.2440404584289057e-13	6.893585974161424e-12	0.7314056219908637	6.406830724676585e-13	1.5589954763379688e-11	0.7283960973528404	1.156420712871046e-10	2.2550203900985398e-09	0.7040216404084089	4.927914453069419e-14	1.3305369023287432e-12	0.7395487370042076	CausalPath, CollecTRI	0.9142863432733384	0.9142863432733384		Ensemble, CausalPath	0.7759931536317946	0.8729922978357689	
ReplogleWeissman2022_K562_essential	NRF1	6.081030781345229e-07	1.0117622181269098e-05	0.6692069144837688	0.0014416575430522	0.0073524534695663	0.60389967518589	1.3173179506859884e-08	1.7783792334260846e-07	0.6940022380318389	3.34752909108239e-08	4.16581398001364e-07	0.688250605112623	DoRothEA, CausalPath	0.4869509858777368	0.7270145004879384		DoRothEA, Ensemble	0.7656930182146364	0.861404645491466	
ReplogleWeissman2022_K562_gwps	NRF1	0.029976577573296	0.1831001765287811	0.5520519707587636	0.071412212279564	0.5398279097743318	0.5405470405574303	0.0001063073078094	0.0047838288514262	0.6024785335363736	0.0001151428585712	0.0041180504712548	0.6019169965455701	DoRothEA, CausalPath	0.1102282458868464	0.1925741368740923		DoRothEA, Ensemble	0.9735841581459684	0.9735841581459684	
ReplogleWeissman2022_rpe1	NRF1	4.095357927157935e-06	1.735651692938363e-05	0.6772746735351445	1.0324771728564155e-07	1.3078044189514595e-06	0.7064188636262191	2.099659682475141e-12	2.7295575872176828e-11	0.7754546701956888	2.072444114410416e-13	2.400581099192065e-12	0.7881908912213647	DoRothEA, CollecTRI	0.0888982941021994	0.1444597279160741		Ensemble, DoRothEA	0.483154155944873	0.6978893363648165	
ReplogleWeissman2022_K562_gwps	PPARA	0.7523597795442036	0.9141575815967206	0.4882758111189856	0.024215568516564	0.2769267579073736	0.5339307147716346	0.6769906618406882	0.9999995011210674	0.492103469186583	0.0343050234392406	0.3476242375176387	0.5313073541944052								
ReplogleWeissman2022_K562_gwps	PPARG	0.7339321194139183	0.9046582954203908	0.4835912505129638	0.9336400035198916	0.9974272934533978	0.4605121718485471	0.7281140906820919	0.9999995011210674	0.4840542885988294	0.9062003138725152	0.9999973175522412	0.4653907690331027								
ReplogleWeissman2022_K562_gwps	RARA	0.3575704774107736	0.7696278847127128	0.5073127632101196	0.6444826788985103	0.951785678108396	0.4925743818267104	0.7649638726394741	0.9999995011210674	0.4855209949535822	0.6627515807079821	0.9743285581947684	0.491581850937376								
ReplogleWeissman2022_K562_gwps	RELA	0.4366553837334356	0.7886027772090635	0.5033976587059952	0.6234518298020955	0.9409120818571264	0.4932974777772274	0.102360877434882	0.7273009712478464	0.5270228477197441	0.4966091299921532	0.912200456299786	0.5001811472806785								
SunshineHein2023	RELA	0.0201902157448111	0.0705273465286965	0.5499685551303855	0.0071032366000279	0.0165742187333986	0.5597718253968254	0.0332467521219976	0.0797922050927942	0.5447336486678005	0.0081116518018903	0.0310946652405797	0.5585981788548753	CollecTRI, CausalPath	0.4987621510940514	0.6982670115316719		CollecTRI, Ensemble	0.7672414282027356	0.8257707241139165	
ReplogleWeissman2022_K562_gwps	RUNX1	0.1792024089190519	0.5624964502181352	0.5198400579211648	0.0156414924440349	0.2294040978131509	0.5465202564973194	0.4314129363256162	0.931851942463331	0.5037324934664611	0.2361925566438442	0.7378857881542935	0.5155237481642263								
ReplogleWeissman2022_K562_gwps	RUNX2	0.4171959321971412	0.7886027772090635	0.5048792132949139	0.7283208717401013	0.9559333566863149	0.4857553864222306	0.5988218058446347	0.9999995011210674	0.49413339352536	0.6216173256322896	0.9616878727339238	0.4927403654549495								
ReplogleWeissman2022_K562_gwps	RUNX3	0.2517297416426081	0.6615223443166213	0.5121632813925714	0.3496631679084863	0.8487040402070734	0.5070215776956757	0.2465889159736268	0.8412247588103643	0.5124579163818272	0.2001578007667	0.7137208344532978	0.5152902157292811								
ReplogleWeissman2022_K562_gwps	RXRA	0.780024801355838	0.9333724408560736	0.4767427868857235	0.3690652226935625	0.8487040402070734	0.5100684965431243	0.1729781529188969	0.8299473673295268	0.5283825084710209	0.3346130021089331	0.8270109970822411	0.5128656086752577								
FrangiehIzar2021_RNA	SMAD3	0.0097971381626776	0.0269421299473636	0.5254279638167211	1.9551628351640003e-06	1.1079256065929337e-05	0.5502898123676193	5.488640258782514e-05	0.0002378410778805	0.5421387575002992	7.720279037443975e-06	3.860139518721987e-05	0.5470891880721386	CollecTRI, DoRothEA	0.4572880773888286	0.5716100967360357		CollecTRI, Ensemble	0.6134359602095385	0.6134359602095385	
ReplogleWeissman2022_K562_gwps	SMAD3	0.6762615239182989	0.879855710281378	0.48906468731268	0.8283253590040751	0.9861500865045688	0.4773394750587261	0.8452120279483474	0.9999995011210674	0.4757002842904076	0.9296659126135232	0.9999973175522412	0.464766715716018								
SunshineHein2023	SMAD3	0.3922619503834804	0.6775433688441934	0.5072323378696236	0.3865902944969223	0.5412264122956911	0.5076234879032259	0.3949164587034028	0.4738997504440834	0.5070498886928763	0.4002577318932185	0.6575662738245732	0.5066836777553764								
FrangiehIzar2021_RNA	SMAD4	2.823181935109327e-05	0.0001242200051448	0.5466486129195174	0.001176258451154	0.0049990984174046	0.5352337892422906	0.0037915650710303	0.0123225864808487	0.5309292665428654	0.0262760900641065	0.0938431788003806	0.5224557926506544	CausalPath, CollecTRI	0.4169408044809922	0.5716100967360357		CausalPath, CollecTRI	0.4169408044809922	0.6134359602095385	
