Dataset	TF	CausalPath_MWU-pvalue	CausalPath_MWU-adjusted-pvalue	CausalPath_ROC-AUC	CollecTRI_MWU-pvalue	CollecTRI_MWU-adjusted-pvalue	CollecTRI_ROC-AUC	DoRothEA_MWU-pvalue	DoRothEA_MWU-adjusted-pvalue	DoRothEA_ROC-AUC	Ensemble_MWU-pvalue	Ensemble_MWU-adjusted-pvalue	Ensemble_ROC-AUC	Best3_Top, Second	Best3_DeLongs-pvalue	Best3_DeLongs-adjusted-pvalue	Best3_Winner	Best4_Top, Second	Best4_DeLongs-pvalue	Best4_DeLongs-adjusted-pvalue	Best4_Winner
NadigOConner2024_hepg2	MYBL2	1.9031341265334115e-05	0.0001070512946175	0.603368343071537	0.124071642879989	0.3871035257855656	0.5289831045154199	0.0070701297737582	0.0338430653911529	0.5615777084752243	0.0103274096535631	0.0434358700135156	0.5580782282443751	CausalPath, DoRothEA	0.1359990769426692	0.2039986154140038		CausalPath, DoRothEA	0.1359990769426692	0.7428076800709382	
NadigOConner2024_jurkat	MYBL2	0.4759330432720342	0.6856662487817442	0.5026328633198862	0.7463021845378002	0.8931157290370395	0.4710976046853908	0.9242131838996857	0.9989523152766095	0.4374766454919127	0.883304516098347	0.9999681819073516	0.4480424155996675								
ReplogleWeissman2022_K562_essential	MYBL2	6.569884533291621e-07	1.0117622181269098e-05	0.6382724538502085	1.0135652878571203e-05	8.615304946785524e-05	0.6218161158117639	4.193229470338689e-06	2.830429892478615e-05	0.6273380402685543	1.0274190770695928e-07	1.0460994239254036e-06	0.6484672669802597	CausalPath, DoRothEA	0.7270145004879384	0.7270145004879384		Ensemble, CausalPath	0.698394021648433	1.0	
ReplogleWeissman2022_K562_gwps	MYBL2	0.4564197379019781	0.7886027772090635	0.5040146947880842	0.2382528313137619	0.7228623317410735	0.526111890500267	0.4717958233411926	0.9680018095046352	0.5025952578072816	0.3770180534868889	0.843819083453071	0.511491894953233								
ReplogleWeissman2022_rpe1	MYBL2	0.000646166840001	0.0017426923866694	0.5323611528816119	0.4798736389383436	0.985686393494976	0.5005076595915989	0.1844384640390568	0.3269590953419644	0.5090375247761562	0.2730602719113614	0.4866074076369134	0.506070602276683	CausalPath, DoRothEA	0.0285034166352235	0.0541564916069247	CausalPath	CausalPath, DoRothEA	0.0285034166352235	0.1710204998113413	
FrangiehIzar2021_RNA	MYC	1.1075052361885025e-08	8.121705065382353e-08	0.6189287668429526	5.470338464051187e-09	4.6497876944435096e-08	0.6215043112289872	3.128339653154259e-08	2.0334207745502685e-07	0.6150383084244907	8.634893742701245e-09	7.195744785584371e-08	0.6198435188890389	CollecTRI, CausalPath	0.850266698819835	0.850266698819835		CollecTRI, Ensemble	0.6130724231378923	0.9814975363352616	
GasperiniShendure2019_lowMOI	MYC	0.3388797213178549	0.5382768544546106	0.5276422764227643	0.2505374784713085	0.7337223026399716	0.5447154471544715	0.7138201688848849	0.9141420315297644	0.4626016260162602	0.3247999021008647	0.6031998181873203	0.5302168021680217								
NadigOConner2024_hepg2	MYC	3.3853138649212394e-17	3.0467824784291154e-15	0.8361029078579352	1.682537237841285e-20	1.3123790455162025e-18	0.8705409459522805	1.8932313418199472e-16	7.572925367279787e-15	0.8278215284613823	1.4210713625689211e-19	2.0321320484735572e-17	0.8612048625759777	CollecTRI, CausalPath	0.0155298836492827	0.0511083376140236	CollecTRI	CollecTRI, Ensemble	0.01033416736258	0.1619019553470872	
NadigOConner2024_jurkat	MYC	1.9647085478584644e-52	1.6700022656796948e-50	0.910969680833604	2.8814649650797452e-58	1.051734712254107e-56	0.9341352308494691	1.3647203650882376e-54	5.322409423844127e-53	0.919687945642144	5.312964803979411e-57	3.5862512426861014e-55	0.9292144297786514	CollecTRI, DoRothEA	0.0372417388164924	0.1489669552659696		CollecTRI, Ensemble	0.0940037798375981	1.0	
PapalexiSatija2021_eccite_RNA	MYC	0.0026363207265035	0.005272641453007	0.5789006205926005	8.915325014363149e-07	2.3179845037344185e-06	0.6350846297592224	6.712806707084661e-06	1.6782016767711652e-05	0.6231072694694587	9.492920507304448e-07	2.8478761521913348e-06	0.634727039227297	CollecTRI, DoRothEA	0.1678914802891142	0.2089631822678486		CollecTRI, Ensemble	0.9316801908738188	1.0	
ReplogleWeissman2022_K562_essential	MYC	1.983650482038508e-06	2.545684785282752e-05	0.6564032024375995	7.336826105158524e-06	7.483562627261695e-05	0.6469250782981066	0.000433350233798	0.0016714937589351	0.6129204100067167	1.3182530900773942e-05	0.0001054602472061	0.6424922602611053	CausalPath, CollecTRI	0.6957207127428742	0.7270145004879384		CausalPath, CollecTRI	0.6957207127428742	1.0	
ReplogleWeissman2022_K562_gwps	MYC	1.4439229767895594e-06	4.079082409430505e-05	0.6365224478855404	8.4593778457929e-06	0.0004192091688026	0.6255350253751571	0.0002960296314447	0.0088808889433413	0.6002397340360791	1.6045829569041936e-05	0.0006097415236235	0.6213329103000846	CausalPath, CollecTRI	0.633085183850328	0.6556953689878396		CausalPath, CollecTRI	0.633085183850328	1.0	
ReplogleWeissman2022_rpe1	MYC	1.6940435844430214e-23	3.7692469753857225e-22	0.8099892207784268	9.82432702594277e-32	2.4888295132388354e-30	0.8644416098329323	1.004315674351423e-27	1.9584155649852748e-26	0.8390105937945102	2.4069040196310115e-30	8.363991468217763e-29	0.8558335150246863	CollecTRI, DoRothEA	0.0110370444783935	0.0262129806361847	CollecTRI	CollecTRI, Ensemble	0.0026730381498666	0.0352841035782399	CollecTRI
ReplogleWeissman2022_K562_gwps	MYCN	0.7971777509323665	0.9478530748557328	0.4837545672044959	0.8327659388551131	0.9861500865045688	0.4811451906697913	0.8579624877459211	0.9999995011210674	0.4790733069023728	0.9171275804720544	0.9999973175522412	0.4729235647098025								
ReplogleWeissman2022_K562_gwps	MYF5				0.4501112939974813	0.8677503936330341	0.5046746632714602				0.4501112939974813	0.874096614996425	0.5046746632714602								
ReplogleWeissman2022_K562_gwps	MYOD1				0.7153282436244721	0.9559333566863149	0.492018779342723	0.8267179551230931	0.9999995011210674	0.4867974066562029	0.7492022484439234	0.9921533085126588	0.4905745896226608								
ReplogleWeissman2022_K562_gwps	MYOG				0.8557621167723399	0.9861500865045688	0.480147490731361				0.8557621167723399	0.9999973175522412	0.480147490731361								
NadigOConner2024_hepg2	MZF1				0.6770024263140678	0.960112531863587	0.4781198017029827				0.6770024263140678	0.8428673965305371	0.4781198017029827								
NadigOConner2024_jurkat	MZF1				0.480134505589701	0.8441168085280555	0.5014741143080838				0.480134505589701	0.7450363017771222	0.5014741143080838								
ReplogleWeissman2022_K562_essential	MZF1				0.0097062858037852	0.0380785058456191	0.5600034637422506				0.0097062858037852	0.043484160400958	0.5600034637422506	CollecTRI			CollecTRI	CollecTRI, Ensemble	1.0	1.0	
ReplogleWeissman2022_K562_gwps	MZF1				0.8837610294264637	0.9899555729331274	0.4794721028488052				0.8837610294264637	0.9999973175522412	0.4794721028488052								
ReplogleWeissman2022_rpe1	MZF1				0.6350418007866678	1.0	0.4908165316420093				0.6350418007866678	0.871604508121366	0.4908165316420093								
NadigOConner2024_hepg2	NANOG	0.0426554252224209	0.1096853791433682	0.5941499085923219	0.3140935592732329	0.6755368496761728	0.5265009721134035	0.0102938306392937	0.0411753225571751	0.6266939438785873	0.1853829254049609	0.3589014974516168	0.5489756536374453	DoRothEA, CausalPath	0.6123590631205673	0.6252137924212304		DoRothEA, CausalPath	0.6123590631205673	1.0	
NadigOConner2024_jurkat	NANOG	0.6663111818079974	0.8455708565235106	0.4872874024830131	0.5768971569099358	0.8803761215621544	0.4942625758465453	0.3282003115702506	0.6320649984780564	0.5131612979895422	0.2258048324428751	0.4638376427474491	0.5222681262757598								
ReplogleWeissman2022_K562_essential	NANOG	0.354696222555056	0.682790228418483	0.5096795040390757	0.6954160042969074	0.8866554054785569	0.4867217734360323	0.2712918332137354	0.4904195434556309	0.5158151418373098	0.4749862474709287	0.7599779959534859	0.5016299079466466								
ReplogleWeissman2022_K562_gwps	NANOG	0.780563678415035	0.9333724408560736	0.4859549097440351	0.3595425271804647	0.8487040402070734	0.5065260990670746	0.7360235481441273	0.9999995011210674	0.4885488816343846	0.3814479494622623	0.843819083453071	0.505473715202607								
ReplogleWeissman2022_rpe1	NANOG	0.4420607923374768	0.570194355333847	0.5049748337665626	0.3732683508211982	0.9185077223740642	0.511031523506333	0.9481837313247098	0.9999840789178064	0.4444553968671203	0.8806951210068736	0.9999999999778226	0.4597802700624044								
ReplogleWeissman2022_K562_gwps	NCOA1	0.3145491317862661	0.7108810378369613	0.510236273804094	0.85838638390037	0.9861500865045688	0.4772576646138349	0.4473258503285192	0.951007713296852	0.5028064494512692	0.6737099346406482	0.9776029600513464	0.4904592679698438								
ReplogleWeissman2022_K562_gwps	NCOA2	0.3475061890560088	0.7590365183523944	0.5080137371842123	0.4164457644216946	0.8598833839447954	0.5043127387254573	0.7458560727335045	0.9999995011210674	0.4864789251490986	0.3790162681053248	0.843819083453071	0.5062968572002948								
ReplogleWeissman2022_K562_gwps	NCOA3	0.3727516164120699	0.7728611496250257	0.5101687485957326	0.9144881077319472	0.9899555729331274	0.4571127868154566	0.0924344507311308	0.7026517770215218	0.5415399048448704	0.6968433110985814	0.9792094244517237	0.4838547682022618								
ReplogleWeissman2022_K562_gwps	NCOA6	0.0001648930769349	0.0033878032170269	0.5640292156262732							0.0001648930769349	0.0055697217098024	0.5640292156262732	CausalPath			CausalPath	CausalPath, Ensemble	1.0	1.0	
ReplogleWeissman2022_K562_gwps	NCOR1				0.040474642657373	0.4001193851646936	0.5365960703541337				0.0037005431917009	0.0725783955017472	0.5561612770114659					Ensemble, CollecTRI	7.659383507151886e-05	0.0012255013611443	Ensemble
ReplogleWeissman2022_K562_gwps	NCOR2				0.0234032273250453	0.274679983867637	0.5278525156694295				0.0413540713040655	0.3838774088812852	0.5243099118802044								
NadigOConner2024_hepg2	NELFA	7.489291644376618e-05	0.0003964919105846	0.6736745886654478							7.489291644376618e-05	0.0005354843525729	0.6736745886654478	CausalPath			CausalPath	CausalPath, Ensemble	1.0	1.0	
NadigOConner2024_jurkat	NELFA	0.0014069154013616	0.0108716190105215	0.5791229762603808							0.0014069154013616	0.010551865510212	0.5791229762603808	CausalPath			CausalPath	CausalPath, Ensemble	1.0	1.0	
ReplogleWeissman2022_K562_essential	NELFA	0.001005986326524	0.0055329247958821	0.5959801425606941							0.001005986326524	0.0059300246616152	0.5959801425606941	CausalPath			CausalPath	CausalPath, Ensemble	1.0	1.0	
ReplogleWeissman2022_K562_gwps	NELFA	0.1763301618902337	0.5612762899604624	0.5216421352553497							0.1763301618902337	0.7004895566082366	0.5216421352553497								
ReplogleWeissman2022_rpe1	NELFA	1.0577315438324964e-08	5.5375357294760116e-08	0.7246771562792765							1.0577315438324964e-08	7.351234229635851e-08	0.7246771562792765	CausalPath			CausalPath	CausalPath, Ensemble	1.0	1.0	
NadigOConner2024_hepg2	NELFB	0.0016369982338701	0.0066968109567413	0.5829171104162988							0.0016369982338701	0.0083603838372651	0.5829171104162988	CausalPath			CausalPath	CausalPath, Ensemble	1.0	1.0	
NadigOConner2024_jurkat	NELFB	0.3237698327605079	0.53961638793418	0.5092971820583067							0.3237698327605079	0.5920321572663446	0.5092971820583067								
ReplogleWeissman2022_K562_essential	NELFB	0.5263045182800863	0.8155985603347663	0.4983565354565646							0.5263045182800863	0.7670459540379017	0.4983565354565646								
ReplogleWeissman2022_K562_gwps	NELFB	0.6115544558931846	0.8604711934747354	0.4944262647020136							0.6115544558931846	0.960791235007061	0.4944262647020136								
ReplogleWeissman2022_rpe1	NELFB	1.0867783967749648e-15	1.3817611044710267e-14	0.6912407810814649							1.0867783967749648e-15	1.510621971517201e-14	0.6912407810814649	CausalPath			CausalPath	CausalPath, Ensemble	1.0	1.0	
NadigOConner2024_hepg2	NELFCD	0.0682127942238976	0.1497570688536545	0.5617281647576765							0.0682127942238976	0.1773789282199952	0.5617281647576765								
NadigOConner2024_jurkat	NELFCD	0.0243559560967663	0.0941025576465972	0.5555148437908052							0.0243559560967663	0.102211491393835	0.5555148437908052	CausalPath			CausalPath	CausalPath, Ensemble	1.0	1.0	
ReplogleWeissman2022_K562_essential	NELFCD	0.975934141287634	0.9999881318155772	0.4591818287379033							0.975934141287634	0.9999748558123746	0.4591818287379033								
ReplogleWeissman2022_K562_gwps	NELFCD	0.1243276579006699	0.4683008447591899	0.5162761240082303							0.1243276579006699	0.6299268000300609	0.5162761240082303								
ReplogleWeissman2022_rpe1	NELFCD	1.12792937519723e-10	8.365476199379457e-10	0.6803703940850176							1.12792937519723e-10	9.798886447025935e-10	0.6803703940850176	CausalPath			CausalPath	CausalPath, Ensemble	1.0	1.0	
NadigOConner2024_hepg2	NELFE	0.0202581191408128	0.0607743574224385	0.580875106266128							0.0202581191408128	0.078294892895574	0.580875106266128	CausalPath			CausalPath	CausalPath, Ensemble	1.0	1.0	
NadigOConner2024_jurkat	NELFE	0.6730806760470096	0.8455708565235106	0.4884965344769734							0.6730806760470096	0.8677268563928148	0.4884965344769734								
ReplogleWeissman2022_K562_essential	NELFE	0.4032423370687507	0.7112748856869288	0.5083059043334817							0.4032423370687507	0.6794267564770663	0.5083059043334817								
ReplogleWeissman2022_K562_gwps	NELFE	0.0029246679173499	0.034788155227426	0.5675434617125705							0.0029246679173499	0.0608816644320268	0.5675434617125705	CausalPath			CausalPath	CausalPath, Ensemble	1.0	1.0	
ReplogleWeissman2022_rpe1	NELFE	7.21292120781311e-17	1.0699166458256112e-15	0.7641740377361717							7.21292120781311e-17	1.113995608762247e-15	0.7641740377361717	CausalPath			CausalPath	CausalPath, Ensemble	1.0	1.0	
ReplogleWeissman2022_K562_gwps	NEUROD1				0.0911766589647039	0.5717500951932137	0.520062881349486	0.0779540882257926	0.6943768486860512	0.5213480732625677	0.0193393423859277	0.2399657177682467	0.5311064183529505								
ReplogleWeissman2022_K562_gwps	NEUROD2				0.3055836807596946	0.8232369838816536	0.5165200773252061				0.3055836807596946	0.7991546195137081	0.5165200773252061								
ReplogleWeissman2022_K562_gwps	NEUROD6				0.9730607125416288	0.9986814806952088	0.396637913704141				0.9730607125416288	0.9999973175522412	0.396637913704141								
NadigOConner2024_hepg2	NF1	0.99263805727342	0.9983473175584424	0.3559144153294062							0.99263805727342	0.9999999990003032	0.3559144153294062								
ReplogleWeissman2022_rpe1	NF1	0.0004540648006018	0.0012628677266738	0.6209606422083422							0.0004540648006018	0.0016609212443067	0.6209606422083422	CausalPath			CausalPath	CausalPath, Ensemble	1.0	1.0	
ReplogleWeissman2022_K562_gwps	NFAT5				0.1609863179685104	0.6406723104832637	0.5323898576796788				0.1609863179685104	0.6675817821914125	0.5323898576796788								
ReplogleWeissman2022_K562_gwps	NFATC1				0.9242548748395316	0.9941054286614232	0.4752974013648312	0.3980750339949568	0.9108496540562572	0.504449269845253	0.7621248568074903	0.9999973175522412	0.4877174222474423								
ReplogleWeissman2022_K562_gwps	NFATC2	0.4900314626972124	0.8060095249236381	0.5004334962640354	0.1073961819240619	0.5796180866535	0.5215175551042113				0.2369112246709124	0.7378857881542935	0.5124244503077429								
ReplogleWeissman2022_K562_gwps	NFATC3				0.1352388590856729	0.627925739165579	0.5216745962608054				0.1962338137055911	0.7137208344532978	0.5168211324304268								
ReplogleWeissman2022_K562_gwps	NFATC4				0.3654719426862665	0.8487040402070734	0.5106488402920433				0.3654719426862665	0.843819083453071	0.5106488402920433								
ReplogleWeissman2022_K562_gwps	NFE2				0.0033932415666792	0.0753708321947107	0.5651870341828796	0.920597855793244	0.9999995011210674	0.4660693411363517	0.4642967939237725	0.8821639084551679	0.5021579292218574	CollecTRI, DoRothEA	0.0007305672402814	0.0042372899936323	CollecTRI	CollecTRI, Ensemble	0.0018884442712077	0.0181290650035944	CollecTRI
ReplogleWeissman2022_K562_gwps	NFE2L1				0.2146618562555454	0.7174266107083231	0.523601298258597	0.2806114795688406	0.8412247588103643	0.5174977930186552	0.2717570628907964	0.7627855882055198	0.5182952926471831								
ReplogleWeissman2022_K562_gwps	NFE2L2	0.065046920528555	0.3000123273357845	0.537098689339087	0.6194626554480444	0.9409120818571264	0.4925478848978714	0.2677425071404665	0.8412247588103643	0.5151865909269502	0.4201896244530359	0.8561805032139952	0.5049361783775419								
ReplogleWeissman2022_K562_gwps	NFIA				0.9845583161407646	0.9998782080621428	0.4118466796220599				0.9845583161407646	0.9999973175522412	0.4118466796220599								
ReplogleWeissman2022_K562_gwps	NFIB				0.4861240395970725	0.9037171005689472	0.5007998442638455				0.4861240395970725	0.906636245628896	0.5007998442638455								
ReplogleWeissman2022_K562_gwps	NFIC				0.2373398670155518	0.7228623317410735	0.5119786267493042	0.2431587163422673	0.8412247588103643	0.5116651608008358	0.1920757922744841	0.7137208344532978	0.5145822830125293								
ReplogleWeissman2022_K562_gwps	NFIL3				0.3748759998224068	0.8487040402070734	0.5073321607180128				0.1867899108821192	0.7098016613520532	0.5204537005460302								
ReplogleWeissman2022_K562_gwps	NFKB1	0.3295577602362127	0.7364066510260594	0.5071564007608027	0.7943806827648218	0.9807512218697872	0.4866695999632494	0.7955234703279632	0.9999995011210674	0.4866043594013208	0.9163536790004884	0.9999973175522412	0.4775972423640516								
ReplogleWeissman2022_K562_gwps	NFKB2	0.9236468361862732	0.9984915547777272	0.4740040773202307	0.5355055365636149	0.9037171005689472	0.4983799048554649	0.2095980878803962	0.8412247588103643	0.5146859014614945	0.1855512292468694	0.7098016613520532	0.5162601486047349								
PapalexiSatija2021_eccite_RNA	NFKBIA	0.0135758515309823	0.0226264192183039	0.5262213611590696							0.0135758515309823	0.0290911104235336	0.5262213611590696	CausalPath			CausalPath	CausalPath, Ensemble	1.0	1.0	
ReplogleWeissman2022_K562_gwps	NFKBIA	0.2260641955424085	0.6307470147232634	0.5135850991612014							0.2260641955424085	0.7378857881542935	0.5135850991612014								
SunshineHein2023	NFKBIA	0.9299300887469446	0.9680896040210912	0.4666265443313954							0.9299300887469446	0.9372340436985503	0.4666265443313954								
ReplogleWeissman2022_K562_gwps	NFKBIB				0.2291878016046781	0.7228623317410735	0.5137534267125428				0.2291878016046781	0.7378857881542935	0.5137534267125428								
ReplogleWeissman2022_K562_gwps	NFYA	0.3894353879403542	0.7858249792367863	0.5071988965930623	0.2638545847671585	0.7641502909490435	0.5161904601099292	0.2771582118031637	0.8412247588103643	0.5151597623707208	0.2847663694425323	0.7807509210429799	0.5145812546399602								
NadigOConner2024_hepg2	NFYB	0.0139839424934908	0.0449483865862205	0.5628720761261895	0.0563162626481618	0.2583922639150955	0.5453854747730433	0.3853345079229566	0.7253899937716413	0.5083399740620947	0.0601444186241695	0.1640048658327671	0.5444440538133408	CausalPath, CollecTRI	0.6252137924212304	0.6252137924212304		CausalPath, CollecTRI	0.6252137924212304	1.0	
NadigOConner2024_jurkat	NFYB	0.0360159803928143	0.1275565972245509	0.6108242902136032	0.5813682360536538	0.8803761215621544	0.4873485293332621	0.6006754544336228	0.8314245782274046	0.4842867056607514	0.3818643955289778	0.6428716261423865	0.5185196482906406								
ReplogleWeissman2022_K562_essential	NFYB	0.7364852183395589	0.945156030202434	0.4654464453449988	0.0516721707352039	0.1647050442184626	0.5889837900217385	0.2724553019197949	0.4904195434556309	0.5330741257615201	0.2968247049886537	0.6111966720416993	0.5291491103298355								
ReplogleWeissman2022_K562_gwps	NFYB	0.5510993122777956	0.8392270941569527	0.4960675286696427	0.6402743308654283	0.948712131448442	0.4890023468787717	0.0881541134300552	0.7026517770215218	0.5414019683062191	0.0989419155531191	0.5831057965736678	0.5394238740139456								
ReplogleWeissman2022_rpe1	NFYB	0.1830417913625089	0.2761138886654796	0.5294584124033552	0.931551501154136	1.0	0.4515215271947268	3.706646519330315e-06	2.8911842850776455e-05	0.6460609542527009	0.0005988217259183	0.0021342620487858	0.6055808000425897	DoRothEA, CausalPath	0.0011721309914317	0.0037117481395339	DoRothEA	DoRothEA, Ensemble	0.015610463380072	0.1030290583084756	
NadigOConner2024_hepg2	NFYC	0.0031755301462152	0.0119082380483071	0.5773477592662858	0.306419309225456	0.6755368496761728	0.5143425737489412				0.0254615482673057	0.0932905285973736	0.5553275154358248	CausalPath, CollecTRI	0.0756783752071655	0.151356750414331		CausalPath, Ensemble	0.0685465573951861	0.5369480329289579	
NadigOConner2024_jurkat	NFYC	0.2959741815048404	0.5134246005696212	0.5346321617313984	0.7032851296249732	0.8884222029756293	0.4655104437547186				0.4022823691421177	0.6465252361212606	0.5159885915611107								
ReplogleWeissman2022_K562_essential	NFYC	0.8159664762483729	0.9923877742199604	0.44324271132462	0.9891026611214178	0.9999748558123746	0.3553492033672383				0.9208504331543346	0.9999748558123746	0.4110374565005412								
ReplogleWeissman2022_K562_gwps	NFYC	0.4459611894009737	0.7886027772090635	0.5075501152831448	0.4513858549839997	0.8677503936330341	0.5067881793205119				0.269897900388635	0.7627855882055198	0.5340689614093086								
ReplogleWeissman2022_rpe1	NFYC	0.1085841875091059	0.1757089579692806	0.5332466455373032	0.3867400936311849	0.9185077223740642	0.5077543152545343				0.4833663248163258	0.7224507435426807	0.5011239451683954								
ReplogleWeissman2022_K562_gwps	NKX2-1				0.7264205198224007	0.9559333566863149	0.4833418274973611				0.7264205198224007	0.9880619151051894	0.4833418274973611								
ReplogleWeissman2022_K562_gwps	NKX2-5				0.5250086768373977	0.9037171005689472	0.4985487038592983				0.2888573109155457	0.7807509210429799	0.5128809083208332								
ReplogleWeissman2022_K562_gwps	NKX3-1				0.9608622971945324	0.9986814806952088	0.4519344540067585				0.9097987902063512	0.9999973175522412	0.4634340806616823								
NadigOConner2024_hepg2	NKX6-1				0.0328407270699692	0.182969765104114	0.618769043266301				0.0328407270699692	0.1092145109536185	0.618769043266301								
FrangiehIzar2021_RNA	NONO				0.705165800311177	0.9915694900809894	0.4936155653909322				0.705165800311177	0.999995150201828	0.4936155653909322								
ReplogleWeissman2022_K562_gwps	NONO				0.3491269001844348	0.8487040402070734	0.5078271713495129				0.3491269001844348	0.8298153566368749	0.5078271713495129								
ReplogleWeissman2022_K562_gwps	NOTO				0.1496998910003323	0.6307633796512496	0.5199120536817337				0.1496998910003323	0.6614421090513276	0.5199120536817337								
ReplogleWeissman2022_K562_gwps	NPAS2	0.3492911411887124	0.7590365183523944	0.5082687119929664							0.3492911411887124	0.8298153566368749	0.5082687119929664								
GasperiniShendure2019_lowMOI	NPM1	0.2742314400258431	0.5092869600479943	0.5324766150887315	0.6552391387507825	0.7883317689416166	0.4784509135413935				0.2967570605217422	0.6031998181873203	0.5288923856980505								
NadigOConner2024_hepg2	NPM1	0.6210207695769897	0.7644125203619232	0.4869630609254865	0.0868467900575184	0.3079113465675654	0.557565227914133				0.4771931020770774	0.7034908618249698	0.5024224115203928								
NadigOConner2024_jurkat	NPM1	0.9789069093003804	0.9999999809091804	0.4514903293529247	0.7195181033605421	0.8884222029756293	0.4861180700875357				0.7239634543307482	0.9049543179134352	0.485801798778898								
ReplogleWeissman2022_K562_essential	NPM1	0.8632891454217904	0.9999881318155772	0.4390764049790914	0.9870113101643984	0.9999748558123746	0.3761419695103707				0.943547886403808	0.9999748558123746	0.4118152531641166								
ReplogleWeissman2022_K562_gwps	NPM1	0.2772815138742594	0.6834057540939562	0.5179926586104968	0.3098673564004409	0.8232369838816536	0.5151089667701608				0.0776853384214936	0.5429044340260708	0.5432604406322827								
ReplogleWeissman2022_rpe1	NPM1	0.9999666024352925	0.99999994418258	0.3241265060854716	0.9993991236659404	1.0	0.3571610505360064				0.9997698488599293	0.9999999999778226	0.3454995221687223								
ReplogleWeissman2022_K562_gwps	NR0B1				0.3876234077158609	0.8525500707437125	0.5063852326172557				0.3876234077158609	0.8459701870336926	0.5063852326172557								
ReplogleWeissman2022_K562_gwps	NR1H2				0.2999974542101319	0.8214922305893972	0.5101983242484877	0.7479126467536288	0.9999995011210674	0.4870105152149056	0.4338827499208332	0.864570839143394	0.5032379487705061								
ReplogleWeissman2022_K562_gwps	NR1H3				0.4344858317795879	0.8677503936330341	0.5034775678269015	0.1489421127787989	0.788517067652465	0.5219443854338798	0.3810907680948833	0.843819083453071	0.5063793430389474								
ReplogleWeissman2022_K562_gwps	NR1H4	0.2591933288799949	0.6656555946236233	0.5146799533672437	0.4232021392385434	0.8618637173533806	0.5044118399918754				0.4232021392385434	0.8561805032139952	0.5044118399918754								
ReplogleWeissman2022_K562_gwps	NR1I2	0.4546378861730594	0.7886027772090635	0.5028521346924236	0.9113438620571712	0.9899555729331274	0.4662005815315612				0.9113438620571712	0.9999973175522412	0.4662005815315612								
ReplogleWeissman2022_K562_gwps	NR1I3				0.6243253682106082	0.9409120818571264	0.4906094795388255				0.6243253682106082	0.963425948913832	0.4906094795388255								
ReplogleWeissman2022_K562_gwps	NR2C1				0.6194575067808683	0.9409120818571264	0.4918441101100592				0.6194575067808683	0.960791235007061	0.4918441101100592								
ReplogleWeissman2022_K562_gwps	NR2C2				0.5823130465339216	0.9381424482860112	0.4957201961609357	0.0001300829085983	0.0050174836173652	0.5752120445018778	0.0005232164114535	0.0147376293566227	0.5675034381228037	DoRothEA, CollecTRI	0.0024659726766468	0.0102161725175369	DoRothEA	DoRothEA, Ensemble	0.3059061068022908	0.6719278836678902	
ReplogleWeissman2022_K562_gwps	NR2E1				0.5276282855672839	0.9037171005689472	0.4965686602993405				0.5276282855672839	0.9174275484590948	0.4965686602993405								
ReplogleWeissman2022_K562_gwps	NR2F1				0.2816797262231857	0.7901204899090619	0.515434157449838	0.3494456767803924	0.8900974785915655	0.5103316111022337	0.3034717126933496	0.79874805765176	0.513740334285801								
GasperiniShendure2019_lowMOI	NR2F2				0.1505161745122378	0.7337223026399716	0.5814943863724351	0.097672244180773	0.3906889767230923	0.6020131629887728	0.1077911075406236	0.4821925290972303	0.5975609756097562								
ReplogleWeissman2022_K562_gwps	NR2F2				0.3394741232164888	0.8487040402070734	0.5106114801387279	0.9380145350374708	0.9999995011210674	0.4605610638548222	0.8643980537892442	0.9999973175522412	0.4717909942956521								
TianKampmann2021_CRISPRa	NR2F2				0.4883887967914938	0.9999999958196356	0.5006801178871004	0.0254813353485065	0.101925341394026	0.5452771233970409	0.0937193623261724	0.5310763865149769	0.5305806629670882								
ReplogleWeissman2022_K562_gwps	NR2F6							0.593070719953144	0.9999995011210674	0.4960481989363581	0.593070719953144	0.9539338564325702	0.4960481989363581								
ReplogleWeissman2022_K562_gwps	NR3C1	0.851889653909808	0.9741417727909524	0.4759089013624503	0.9607702115122934	0.9986814806952088	0.4594159146463523	0.8638542578355342	0.9999995011210674	0.4746812832412328	0.9634684657681678	0.9999973175522412	0.4586607856636466								
ReplogleWeissman2022_K562_gwps	NR3C2				0.8536929946150731	0.9861500865045688	0.4700446108795376				0.8536929946150731	0.9999973175522412	0.4700446108795376								
ReplogleWeissman2022_K562_gwps	NR4A1	0.2659564475397863	0.6753500802695698	0.5146991643194446	0.1674822467305616	0.6456050426677296	0.522673254716374	0.4668806787515767	0.9680018095046352	0.5019545365991338	0.2587871850032192	0.7627855882055198	0.5152169658551868								
ReplogleWeissman2022_K562_gwps	NR4A2				0.4987231449606911	0.9037171005689472	0.5000628417890794				0.4987231449606911	0.9133243136629524	0.5000628417890794								
ReplogleWeissman2022_K562_gwps	NR4A3				0.4226000360213352	0.8618637173533806	0.5037715929868563				0.4226000360213352	0.8561805032139952	0.5037715929868563								
ReplogleWeissman2022_K562_gwps	NR5A1				0.3891711563331724	0.8525500707437125	0.504797357918798				0.3891711563331724	0.8459701870336926	0.504797357918798								
ReplogleWeissman2022_K562_gwps	NR5A2				0.0775096841687347	0.566710149823864	0.5251674701670824	0.841064893211914	0.9999995011210674	0.4823221626320982	0.2268574380346455	0.7378857881542935	0.5132602540732816								
